x,y
28839,55740
28839,4273
55045,6961
55045,53052
33937,16298
33937,43715
46363,44750
46363,15263
42120,53733
42120,6280
30733,7359
30733,52654
18898,39643
18898,20370
3856,12813
3856,47200
16361,28363
16361,31650
25579,21472
25579,38541
40560,2624
40560,57389
44149,8590
44149,51423
19160,4229
19160,55784
11263,40397
11263,19616
46711,58036
46711,1977
29121,6559
29121,53454
46922,58503
46922,1510
51222,15688
51222,44325
38003,29635
38003,30378
46253,34376
46253,25637
30880,14999
30880,45014
12400,42094
12400,17919
41350,10563
41350,49450
38234,59562
38234,451
18284,38780
18284,21233
47512,16334
47512,43679
14360,42763
14360,17250
36751,5494
36751,54519
4049,51430
4049,8583
16595,41997
16595,18016
47390,1477
47390,58536
30352,50976
30352,9037
323,32045
323,27968
38225,17091
38225,42922
805,57794
805,2219
36431,38114
36431,21899
15591,55580
15591,4433
11634,21210
11634,38803
29603,35062
29603,24951
28031,13289
28031,46724
38642,5135
38642,54878
53321,12838
53321,47175
41635,28591
41635,31422
11184,5729
11184,54284
7508,6306
7508,53707
51729,45645
51729,14368
24653,30312
24653,29701
6494,43312
6494,16701
59813,11764
59813,48249
17315,45836
17315,14177
10732,21219
10732,38794
28026,3256
28026,56757
3966,21292
3966,38721
191,6661
191,53352
20073,44982
20073,15031
23220,11487
23220,48526
40890,55928
40890,4085
17853,11701
17853,48312
57744,16415
57744,43598
47165,25196
47165,34817
29969,41775
29969,18238
56695,39810
56695,20203
58867,10823
58867,49190
52050,10754
52050,49259
43135,23559
43135,36454
19472,17616
19472,42397
29285,26607
29285,33406
47459,6569
47459,53444
48861,33367
48861,26646
28566,50682
28566,9331
47358,25059
47358,34954
54134,48568
54134,11445
34142,52595
34142,7418
58227,55217
58227,4796
24537,7748
24537,52265
11113,35211
11113,24802
53938,37926
53938,22087
39124,27961
39124,32052
18535,20618
18535,39395
35742,29909
35742,30104
22426,51036
22426,8977
48683,45397
48683,14616
269,9917
269,50096
14402,23667
14402,36346
51904,4144
51904,55869
13493,58084
13493,1929
46479,1904
46479,58109
5175,28876
5175,31137
23519,40448
23519,19565
7257,30131
7257,29882
27036,44384
27036,15629
55550,24762
55550,35251
19933,17808
19933,42205
3964,23248
3964,36765
48982,11226
48982,48787
17227,27121
17227,32892
55346,8223
55346,51790
46117,48776
46117,11237
55560,41663
55560,18350
55174,38108
55174,21905
32465,23954
32465,36059
34255,47238
34255,12775
53048,50570
53048,9443
57243,6638
57243,53375
34414,30293
34414,29720
37644,50909
37644,9104
46703,17118
46703,42895
47615,17384
47615,42629
15021,56092
15021,3921
33086,16012
33086,44001
49132,23337
49132,36676
5904,23897
5904,36116
8673,10088
8673,49925
15757,9020
15757,50993
23303,32786
23303,27227
2948,49799
2948,10214
12001,26470
12001,33543
15068,1283
15068,58730
36569,17184
36569,42829
49264,35100
49264,24913
42220,50854
42220,9159
46266,11257
46266,48756
30621,47344
30621,12669
11227,48458
11227,11555
44253,51990
44253,8023
8519,37032
8519,22981
8380,3190
8380,56823
39252,36458
39252,23555
44655,25789
44655,34224
4747,51504
4747,8509
12648,10456
12648,49557
57038,58204
57038,1809
5036,45031
5036,14982
18555,12577
18555,47436
20024,45563
20024,14450
2202,11399
2202,48614
59631,40615
59631,19398
2121,53576
2121,6437
52483,3167
52483,56846
15985,29998
15985,30015
41702,45905
41702,14108
39653,35770
39653,24243
24469,7748
24469,52265
54367,7699
54367,52314
11748,47330
11748,12683
24569,26416
24569,33597
9830,57982
9830,2031
38262,34255
38262,25758
518,26773
518,33240
50350,27983
50350,32030
47041,43057
47041,16956
3446,35245
3446,24768
45236,14407
45236,45606
5603,15931
5603,44082
23084,50284
23084,9729
26517,3252
26517,56761
4523,12676
4523,47337
56792,1839
56792,58174
22796,16834
22796,43179
14557,25884
14557,34129
35801,56045
35801,3968
18456,51652
18456,8361
58426,41664
58426,18349
31781,5094
31781,54919
8158,35687
8158,24326
1931,117
1931,59896
31555,43651
31555,16362
12535,30655
12535,29358
17642,14446
17642,45567
17638,9313
17638,50700
3185,45034
3185,14979
17072,21583
17072,38430
40417,33451
40417,26562
1481,54940
1481,5073
55883,2575
55883,57438
31605,40523
31605,19490
39852,39614
39852,20399
5395,15198
5395,44815
55857,57289
55857,2724
8985,21089
8985,38924
38206,11662
38206,48351
13264,56056
13264,3957
39673,26017
39673,33996
59112,15982
59112,44031
22946,35180
22946,24833
28108,48423
28108,11590
8313,35164
8313,24849
50385,17626
50385,42387
15370,34605
15370,25408
59591,17948
59591,42065
9907,23163
9907,36850
10985,7800
10985,52213
19025,48811
19025,11202
59094,13556
59094,46457
1150,32275
1150,27738
19392,24245
19392,35768
59815,57576
59815,2437
47495,4411
47495,55602
29578,28632
29578,31381
32733,7227
32733,52786
36525,32774
36525,27239
10571,17411
10571,42602
41390,51310
41390,8703
41884,3115
41884,56898
39611,3148
39611,56865
42156,56322
42156,3691
22998,56355
22998,3658
6332,39309
6332,20704
1995,37597
1995,22416
20372,20490
20372,39523
28938,22539
28938,37474
45517,38261
45517,21752
48208,7293
48208,52720
5006,26150
5006,33863
11060,4564
11060,55449
13960,5455
13960,54558
43309,33333
43309,26680
58973,11724
58973,48289
34565,2914
34565,57099
21482,32715
21482,27298
20585,55605
20585,4408
21594,513
21594,59500
6405,55650
6405,4363
33930,7922
33930,52091
59080,30926
59080,29087
40888,24950
40888,35063
29275,29205
29275,30808
4612,39411
4612,20602
15,24582
15,35431
18482,45152
18482,14861
36679,58788
36679,1225
30806,38028
30806,21985
21593,776
21593,59237
13339,45799
13339,14214
10899,32191
10899,27822
35466,18870
35466,41143
39081,51806
39081,8207
35198,57800
35198,2213
23860,16294
23860,43719
47322,18187
47322,41826
38486,13758
38486,46255
43733,32497
43733,27516
54869,9827
54869,50186
27957,31399
27957,28614
15446,10997
15446,49016
59405,8813
59405,51200
50749,8371
50749,51642
11590,781
11590,59232
8358,44043
8358,15970
50402,57696
50402,2317
45306,9148
45306,50865
52890,11542
52890,48471
36361,19854
36361,40159
14270,9862
14270,50151
48117,8362
48117,51651
41934,25866
41934,34147
40162,58478
40162,1535
21980,36997
21980,23016
7172,4617
7172,55396
26995,3794
26995,56219
34610,57300
34610,2713
3995,23639
3995,36374
17522,5062
17522,54951
5188,41622
5188,18391
48540,16120
48540,43893
46918,53515
46918,6498
37906,4779
37906,55234
18461,43377
18461,16636
28514,12670
28514,47343
4252,29626
4252,30387
56927,45952
56927,14061
2242,28016
2242,31997
27916,36878
27916,23135
19774,13019
19774,46994
2394,15762
2394,44251
23833,10371
23833,49642
24261,10692
24261,49321
5882,46914
5882,13099
48108,52828
48108,7185
27425,45539
27425,14474
14848,15879
14848,44134
5045,43034
5045,16979
57917,39937
57917,20076
22006,49020
22006,10993
26406,57605
26406,2408
30767,11423
30767,48590
4709,53546
4709,6467
42485,51184
42485,8829
20623,1708
20623,58305
19728,56233
19728,3780
53093,7995
53093,52018
37657,270
37657,59743
32228,3492
32228,56521
14175,36222
14175,23791
20885,20024
20885,39989
38793,20758
38793,39255
58019,11296
58019,48717
54347,42445
54347,17568
43579,21771
43579,38242
39938,5467
39938,54546
36541,4636
36541,55377
11911,59765
11911,248
16002,49689
16002,10324
51448,17011
51448,43002
37710,3483
37710,56530
41226,11285
41226,48728
45083,27442
45083,32571
9494,37077
9494,22936
6849,2285
6849,57728
45446,42474
45446,17539
26696,7359
26696,52654
12560,5612
12560,54401
28572,49896
28572,10117
51712,54523
51712,5490
1953,23178
1953,36835
52431,23108
52431,36905
13094,7094
13094,52919
21360,36959
21360,23054
34939,57680
34939,2333
41258,34997
41258,25016
44606,41493
44606,18520
43146,33437
43146,26576
21280,9862
21280,50151
3913,20123
3913,39890
18523,30126
18523,29887
31866,24348
31866,35665
27511,3744
27511,56269
20775,54310
20775,5703
18990,4022
18990,55991
5564,2549
5564,57464
22146,23972
22146,36041
28813,14415
28813,45598
13257,47188
13257,12825
24728,16401
24728,43612
32787,38375
32787,21638
12657,4050
12657,55963
9888,54746
9888,5267
49451,24788
49451,35225
25087,7849
25087,52164
57926,15071
57926,44942
52498,31407
52498,28606
37535,16774
37535,43239
686,1149
686,58864
35923,13628
35923,46385
27124,38700
27124,21313
3068,28769
3068,31244
10440,17646
10440,42367
24750,55393
24750,4620
36725,4139
36725,55874
38658,29027
38658,30986
2632,22901
2632,37112
34245,44804
34245,15209
33794,23441
33794,36572
9606,56931
9606,3082
12446,32322
12446,27691
51061,10361
51061,49652
9152,30386
9152,29627
13852,38514
13852,21499
7310,38256
7310,21757
51260,35439
51260,24574
7591,53492
7591,6521
59835,886
59835,59127
1084,56964
1084,3049
40436,36128
40436,23885
28430,9362
28430,50651
37952,54173
37952,5840
46956,29361
46956,30652
33370,27665
33370,32348
11091,7516
11091,52497
48566,11551
48566,48462
36042,27851
36042,32162
42029,45952
42029,14061
13568,52511
13568,7502
5368,3918
5368,56095
56692,47656
56692,12357
31835,44707
31835,15306
29716,11728
29716,48285
59357,11389
59357,48624
15543,18669
15543,41344
11758,2447
11758,57566
40622,27884
40622,32129
33300,2091
33300,57922
40017,16419
40017,43594
56465,21751
56465,38262
34449,19476
34449,40537
9074,48936
9074,11077
18755,44110
18755,15903
12785,11215
12785,48798
42968,37179
42968,22834
49774,13557
49774,46456
29460,38009
29460,22004
13883,44126
13883,15887
49754,5945
49754,54068
39735,14522
39735,45491
24890,39076
24890,20937
47914,6890
47914,53123
37705,24220
37705,35793
32827,15241
32827,44772
38122,17394
38122,42619
40596,24082
40596,35931
24276,22168
24276,37845
22312,26972
22312,33041
5767,50273
5767,9740
42768,40339
42768,19674
24400,21044
24400,38969
55375,30805
55375,29208
25758,24601
25758,35412
50661,13644
50661,46369
46525,16887
46525,43126
51124,44482
51124,15531
13315,25398
13315,34615
56938,23193
56938,36820
1219,54542
1219,5471
16600,56970
16600,3043
17736,27961
17736,32052
47973,48089
47973,11924
31125,41538
31125,18475
20021,2675
20021,57338
12889,23250
12889,36763
48205,6615
48205,53398
44362,40382
44362,19631
52391,16395
52391,43618
51533,15417
51533,44596
23357,39888
23357,20125
7633,46406
7633,13607
21681,6689
21681,53324
46083,11764
46083,48249
58571,51796
58571,8217
19565,55215
19565,4798
7576,33922
7576,26091
33403,27583
33403,32430
28241,51535
28241,8478
21602,54363
21602,5650
52937,922
52937,59091
44744,6708
44744,53305
32268,7692
32268,52321
6189,25478
6189,34535
54803,18627
54803,41386
43590,21074
43590,38939
27580,2897
27580,57116
37368,13021
37368,46992
5241,6386
5241,53627
51058,52658
51058,7355
36939,43133
36939,16880
27744,17037
27744,42976
2876,10830
2876,49183
6609,23944
6609,36069
45868,33368
45868,26645
2571,12758
2571,47255
16421,19268
16421,40745
57312,33879
57312,26134
47482,27468
47482,32545
55312,7207
55312,52806
3624,28557
3624,31456
59272,16026
59272,43987
53256,36870
53256,23143
37331,37168
37331,22845
13431,1016
13431,58997
14533,32761
14533,27252
40523,38685
40523,21328
15399,44962
15399,15051
22877,44957
22877,15056
54033,32938
54033,27075
20828,22763
20828,37250
656,11688
656,48325
48129,25909
48129,34104
41701,17127
41701,42886
7344,11636
7344,48377
34286,54897
34286,5116
16547,35708
16547,24305
54113,1017
54113,58996
24913,55253
24913,4760
26522,36461
26522,23552
9923,51264
9923,8749
24978,58195
24978,1818
17983,11737
17983,48276
38181,39317
38181,20696
25467,12055
25467,47958
26630,5707
26630,54306
9558,2894
9558,57119
55794,46763
55794,13250
45469,4971
45469,55042
31325,49521
31325,10492
37852,44889
37852,15124
58104,15021
58104,44992
31989,27146
31989,32867
52481,48181
52481,11832
19106,42278
19106,17735
13175,41181
13175,18832
42105,54850
42105,5163
17731,17830
17731,42183
15315,40011
15315,20002
18855,16168
18855,43845
6474,47018
6474,12995
40001,10573
40001,49440
11203,1274
11203,58739
51002,56100
51002,3913
22502,14389
22502,45624
33565,39020
33565,20993
4550,10769
4550,49244
42227,44705
42227,15308
30869,51165
30869,8848
58196,12406
58196,47607
19076,30020
19076,29993
2930,38674
2930,21339
20866,30466
20866,29547
49928,57360
49928,2653
37434,15955
37434,44058
57373,41021
57373,18992
45849,59137
45849,876
55102,5314
55102,54699
44076,49810
44076,10203
34771,13361
34771,46652
48728,18020
48728,41993
38988,48967
38988,11046
39077,5695
39077,54318
8628,52209
8628,7804
40744,35528
40744,24485
49297,55740
49297,4273
6225,42358
6225,17655
55286,28244
55286,31769
14174,11550
14174,48463
24224,15832
24224,44181
43257,32551
43257,27462
16149,2398
16149,57615
11921,47543
11921,12470
51186,21317
51186,38696
47521,35053
47521,24960
4914,18052
4914,41961
44045,26021
44045,33992
6221,52931
6221,7082
56539,18009
56539,42004
56242,56340
56242,3673
16946,15824
16946,44189
28158,47538
28158,12475
31457,34947
31457,25066
13400,35677
13400,24336
43577,47157
43577,12856
9102,31376
9102,28637
16334,26262
16334,33751
42856,42556
42856,17457
43662,39789
43662,20224
17785,43012
17785,17001
51067,41043
51067,18970
41943,27614
41943,32399
15500,31752
15500,28261
14331,56134
14331,3879
5229,16369
5229,43644
49751,29663
49751,30350
23533,56714
23533,3299
10476,31393
10476,28620
46304,24963
46304,35050
2211,25268
2211,34745
16679,37134
16679,22879
49702,709
49702,59304
48494,38265
48494,21748
48582,46058
48582,13955
25951,1129
25951,58884
12553,4602
12553,55411
22083,1903
22083,58110
50518,41404
50518,18609
49082,37146
49082,22867
25523,41896
25523,18117
49447,22658
49447,37355
257,59762
257,251
58694,27975
58694,32038
8551,44757
8551,15256
27076,24741
27076,35272
6417,27791
6417,32222
40195,32536
40195,27477
21213,4635
21213,55378
49550,49498
49550,10515
44532,19231
44532,40782
37177,20627
37177,39386
23086,47822
23086,12191
1692,49860
1692,10153
3985,18094
3985,41919
1561,45790
1561,14223
20963,51735
20963,8278
11150,55131
11150,4882
12890,14321
12890,45692
11814,26987
11814,33026
8776,8258
8776,51755
55029,44784
55029,15229
51469,50615
51469,9398
17351,45280
17351,14733
52867,45351
52867,14662
51755,8485
51755,51528
34972,11955
34972,48058
1908,23243
1908,36770
17636,10342
17636,49671
15139,47289
15139,12724
57939,53998
57939,6015
14840,49431
14840,10582
47611,36285
47611,23728
47617,12917
47617,47096
23783,30460
23783,29553
37212,51334
37212,8679
46172,9846
46172,50167
29831,57179
29831,2834
32184,59017
32184,996
53742,39985
53742,20028
25766,53888
25766,6125
8666,1738
8666,58275
12741,46313
12741,13700
23830,5372
23830,54641
12226,25041
12226,34972
48933,8979
48933,51034
17627,42605
17627,17408
27732,4073
27732,55940
20107,50473
20107,9540
41740,8149
41740,51864
18314,21357
18314,38656
47738,13947
47738,46066
17073,7372
17073,52641
15959,6774
15959,53239
9075,11614
9075,48399
17236,11774
17236,48239
42089,12878
42089,47135
13796,15228
13796,44785
57157,19417
57157,40596
55892,55112
55892,4901
16046,44572
16046,15441
9714,53714
9714,6299
23961,37139
23961,22874
25915,59059
25915,954
18585,3578
18585,56435
23013,41575
23013,18438
43713,12566
43713,47447
25346,50978
25346,9035
50525,20661
50525,39352
1212,22029
1212,37984
1464,15227
1464,44786
381,58597
381,1416
49707,55947
49707,4066
2054,31906
2054,28107
38748,37000
38748,23013
4026,50802
4026,9211
55109,35133
55109,24880
50575,50277
50575,9736
356,40564
356,19449
28752,51115
28752,8898
24719,12438
24719,47575
57507,23594
57507,36419
11249,13629
11249,46384
55891,58935
55891,1078
3073,13573
3073,46440
22382,3037
22382,56976
13636,13232
13636,46781
52806,36603
52806,23410
7592,12086
7592,47927
1328,31144
1328,28869
51476,28318
51476,31695
59746,22458
59746,37555
1093,51040
1093,8973
59612,25562
59612,34451
54383,43025
54383,16988
10832,44384
10832,15629
24691,32758
24691,27255
48098,49230
48098,10783
49645,57516
49645,2497
28155,12310
28155,47703
31086,6479
31086,53534
12635,1328
12635,58685
29971,361
29971,59652
17896,38269
17896,21744
40882,55748
40882,4265
19620,45741
19620,14272
29002,12167
29002,47846
58035,58722
58035,1291
815,39978
815,20035
44032,57186
44032,2827
