x,y,Ordre
41554,32000,25038
16170,22198,50076
16170,27795,50076
5649,11403,50076
5649,38590,50076
39517,33292,50076
39517,16701,50076
15288,8493,2782
15288,41500,2782
44744,20204,50076
44744,29789,50076
3468,15451,25038
3468,34542,25038
42581,45108,50076
42581,4885,50076
44421,24568,12519
44421,25425,12519
28365,38139,25038
28365,11854,25038
30433,44722,50076
30433,5271,50076
24087,40134,50076
24087,9859,50076
26298,30629,25038
26298,19364,25038
49328,9563,12519
49328,40430,12519
49506,36581,1926
49506,13412,1926
12419,43629,9
12419,6364,9
41700,13550,50076
41700,36443,50076
40654,34272,25038
40654,15721,25038
49252,41422,25038
49252,8571,25038
42412,316,25038
42412,49677,25038
20982,12308,25038
20982,37685,25038
9482,26984,8346
9482,23009,8346
45796,3637,50076
45796,46356,50076
14320,22271,12519
14320,27722,12519
3667,26787,25038
3667,23206,25038
46616,48063,12519
46616,1930,12519
10224,22617,50076
10224,27376,50076
5950,40240,50076
5950,9753,50076
31131,49071,25038
31131,922,25038
16116,27292,50076
16116,22701,50076
48889,46384,50076
48889,3609,50076
37870,14127,25038
37870,35866,25038
7913,32213,25038
7913,17780,25038
9141,47740,25038
9141,2253,25038
29854,28686,50076
29854,21307,50076
22969,48118,4173
22969,1875,4173
39441,24218,4173
39441,25775,4173
639,1490,8346
639,48503,8346
19102,26873,50076
19102,23120,50076
8610,29429,50076
8610,20564,50076
34933,22312,25038
34933,27681,25038
29201,14450,25038
29201,35543,25038
21768,12420,50076
21768,37573,50076
20466,37165,12519
20466,12828,12519
46330,38680,25038
46330,11313,25038
43784,26833,50076
43784,23160,50076
26906,15511,50076
26906,34482,50076
18900,14351,5564
18900,35642,5564
10856,28615,4173
10856,21378,4173
16098,40962,50076
16098,9031,50076
10199,17629,4173
10199,32364,4173
9342,48230,1284
9342,1763,1284
40833,2196,8346
40833,47797,8346
21812,36990,50076
21812,13003,50076
7828,4854,50076
7828,45139,50076
18344,41255,50076
18344,8738,50076
3370,24793,12519
3370,25200,12519
32632,32655,50076
32632,17338,50076
27680,25667,25038
27680,24326,25038
46830,20150,50076
46830,29843,50076
43741,24218,25038
43741,25775,25038
22970,18146,50076
22970,31847,50076
3506,0,2
33898,7383,25038
33898,42610,25038
815,13305,25038
815,36688,25038
27041,18318,16692
27041,31675,16692
15733,1482,3852
15733,48511,3852
18126,43014,963
18126,6979,963
40891,6333,50076
40891,43660,50076
25479,29861,25038
25479,20132,25038
21590,286,16692
21590,49707,16692
2589,20061,1391
2589,29932,1391
38457,2613,50076
38457,47380,50076
45768,47009,5564
45768,2984,5564
23431,22525,16692
23431,27468,16692
12790,17224,50076
12790,32769,50076
48457,45585,12519
48457,4408,12519
18765,17371,50076
18765,32622,50076
19994,47874,25038
19994,2119,25038
8829,2645,8346
8829,47348,8346
27255,37707,25038
27255,12286,25038
27257,30934,50076
27257,19059,50076
26161,47852,16692
26161,2141,16692
39568,45025,50076
39568,4968,50076
39619,14989,5564
39619,35004,5564
7340,47211,1391
7340,2782,1391
23544,2881,3852
23544,47112,3852
6380,28852,50076
6380,21141,50076
46495,16450,25038
46495,33543,25038
8877,45522,2782
8877,4471,2782
43769,16504,16692
43769,33489,16692
41380,2484,4173
41380,47509,4173
10599,7888,1284
10599,42105,1284
11372,14597,50076
11372,35396,50076
39507,15341,50076
39507,34652,50076
26121,3902,25038
26121,46091,25038
24227,29544,25038
24227,20449,25038
11839,7667,50076
11839,42326,50076
15095,34927,12519
15095,15066,12519
16092,29402,16692
16092,20591,16692
32961,15648,50076
32961,34345,50076
20950,45020,1926
20950,4973,1926
12499,17557,25038
12499,32436,25038
10762,15043,16692
10762,34950,16692
16328,38443,16692
16328,11550,16692
14093,44093,2782
14093,5900,2782
36299,12673,16692
36299,37320,16692
15579,14556,16692
15579,35437,16692
47551,39558,12519
47551,10435,12519
6958,22410,50076
6958,27583,50076
27314,14183,5564
27314,35810,5564
23978,30401,50076
23978,19592,50076
31094,5586,12519
31094,44407,12519
37592,11417,12519
37592,38576,12519
28645,18535,50076
28645,31458,50076
2718,33296,1284
2718,16697,1284
34691,2471,8346
34691,47522,8346
312,17609,16692
312,32384,16692
20188,11842,50076
20188,38151,50076
23528,4352,25038
23528,45641,25038
32870,7350,25038
32870,42643,25038
34989,23166,50076
34989,26827,50076
29870,12207,50076
29870,37786,50076
41870,9673,4173
41870,40320,4173
11117,18587,50076
11117,31406,50076
11969,27801,50076
11969,22192,50076
22992,48823,16692
22992,1170,16692
44786,20775,4173
44786,29218,4173
37802,6411,25038
37802,43582,25038
49055,27397,50076
49055,22596,50076
38185,34417,12519
38185,15576,12519
49641,14188,50076
49641,35805,50076
22829,17423,3852
22829,32570,3852
29852,36748,25038
29852,13245,25038
2148,43623,12519
2148,6370,12519
24491,36146,16692
24491,13847,16692
23219,46298,25038
23219,3695,25038
16257,14950,4173
16257,35043,4173
41028,30980,963
41028,19013,963
5190,14956,4173
5190,35037,4173
43628,36684,12519
43628,13309,12519
29795,7913,50076
29795,42080,50076
12080,6444,4173
12080,43549,4173
26080,41750,50076
26080,8243,50076
634,22152,25038
634,27841,25038
26565,2528,25038
26565,47465,25038
4710,20444,4173
4710,29549,4173
15749,22172,8346
15749,27821,8346
39334,25186,50076
39334,24807,50076
9652,6839,1926
9652,43154,1926
8521,7086,50076
8521,42907,50076
44740,29785,4173
44740,20208,4173
32029,13738,12519
32029,36255,12519
48375,47028,50076
48375,2965,50076
5725,46355,2782
5725,3638,2782
25289,754,25038
25289,49239,25038
35218,7583,50076
35218,42410,50076
23910,34766,12519
23910,15227,12519
10280,38392,16692
10280,11601,16692
28861,47190,50076
28861,2803,50076
25933,31549,50076
25933,18444,50076
34784,37497,25038
34784,12496,25038
49763,47303,50076
49763,2690,50076
23326,38756,4173
23326,11237,4173
46386,49037,963
46386,956,963
10692,44389,50076
10692,5604,50076
36330,45521,16692
36330,4472,16692
23279,9906,16692
23279,40087,16692
32327,13594,16692
32327,36399,16692
12065,43167,50076
12065,6826,50076
45519,15925,12519
45519,34068,12519
9191,35932,50076
9191,14061,50076
38337,7052,16692
38337,42941,16692
8781,31640,50076
8781,18353,50076
22248,10090,16692
22248,39903,16692
43580,44655,8346
43580,5338,8346
19104,29795,1391
19104,20198,1391
45167,16257,12519
45167,33736,12519
24082,18092,50076
24082,31901,50076
33175,29404,8346
33175,20589,8346
17075,18039,3852
17075,31954,3852
2315,36284,12519
2315,13709,12519
37968,45526,25038
37968,4467,25038
33779,4112,12519
33779,45881,12519
1818,38329,50076
1818,11664,50076
17470,41135,321
17470,8858,321
19770,17341,50076
19770,32652,50076
42355,4127,1391
42355,45866,1391
48825,24219,16692
48825,25774,16692
5512,15431,2782
5512,34562,2782
29114,1300,50076
29114,48693,50076
7488,38703,1391
7488,11290,1391
17042,36490,25038
17042,13503,25038
15319,47685,12519
15319,2308,12519
29603,33739,50076
29603,16254,50076
39488,15372,4173
39488,34621,4173
24896,18857,50076
24896,31136,50076
41560,49748,16692
41560,245,16692
17624,47696,16692
17624,2297,16692
21541,48598,12519
21541,1395,12519
5534,35960,8346
5534,14033,8346
42475,5006,12519
42475,44987,12519
26452,34197,12519
26452,15796,12519
20471,5853,50076
20471,44140,50076
13392,49471,50076
13392,522,50076
17509,18481,50076
17509,31512,50076
40580,37276,25038
40580,12717,25038
5954,69,25038
5954,49924,25038
45535,5971,12519
45535,44022,12519
12165,47186,214
12165,2807,214
17793,9401,25038
17793,40592,25038
21945,26230,8346
21945,23763,8346
6071,3464,50076
6071,46529,50076
12256,9664,16692
12256,40329,16692
27037,33312,12519
27037,16681,12519
3330,3367,12519
3330,46626,12519
18048,28068,25038
18048,21925,25038
32341,45459,50076
32341,4534,50076
41038,15172,50076
41038,34821,50076
24725,35133,50076
24725,14860,50076
30075,19786,12519
30075,30207,12519
37861,26235,25038
37861,23758,25038
36068,15061,50076
36068,34932,50076
34982,25178,3852
34982,24815,3852
8518,31213,50076
8518,18780,50076
38233,38116,963
38233,11877,963
8148,26726,50076
8148,23267,50076
24785,1657,50076
24785,48336,50076
23765,13139,12519
23765,36854,12519
6506,2789,50076
6506,47204,50076
42876,18088,25038
42876,31905,25038
11598,36743,16692
11598,13250,16692
1877,8138,8346
1877,41855,8346
4467,20152,25038
4467,29841,25038
7126,9248,50076
7126,40745,50076
19502,24321,2782
19502,25672,2782
1407,29994,12519
1407,19999,12519
29040,1087,50076
29040,48906,50076
174,9147,12519
174,40846,12519
369,23298,50076
369,26695,50076
33919,23492,50076
33919,26501,50076
46283,22742,50076
46283,27251,50076
29992,41502,50076
29992,8491,50076
23307,44466,50076
23307,5527,50076
33951,8140,12519
33951,41853,12519
17475,24768,12519
17475,25225,12519
20555,21919,50076
20555,28074,50076
35425,11423,4173
35425,38570,4173
9531,29328,13
9531,20665,13
16581,31457,4173
16581,18536,4173
9930,40168,4173
9930,9825,4173
23462,994,50076
23462,48999,50076
39061,9462,8346
39061,40531,8346
38611,8008,25038
38611,41985,25038
26493,25455,1391
26493,24538,1391
31345,15992,5564
31345,34001,5564
24563,35345,16692
24563,14648,16692
22658,21652,50076
22658,28341,50076
21393,34498,25038
21393,15495,25038
44751,5006,107
44751,44987,107
11947,48836,5564
11947,1157,5564
10530,31310,16692
10530,18683,16692
17712,20399,50076
17712,29594,50076
44777,5994,8346
44777,43999,8346
42017,34845,50076
42017,15148,50076
18600,16306,16692
18600,33687,16692
10665,19379,12519
10665,30614,12519
819,5733,25038
819,44260,25038
9821,27002,50076
9821,22991,50076
47686,13024,5564
47686,36969,5564
46518,27220,50076
46518,22773,50076
40463,31274,16692
40463,18719,16692
28699,1147,50076
28699,48846,50076
46482,20313,12519
46482,29680,12519
23872,40403,16692
23872,9590,16692
16564,6221,50076
16564,43772,50076
6457,23910,428
6457,26083,428
40934,24086,12519
40934,25907,12519
47107,3763,4173
47107,46230,4173
39374,43190,12519
39374,6803,12519
43988,32724,50076
43988,17269,50076
16157,8447,50076
16157,41546,50076
34376,40597,25038
34376,9396,25038
4702,39675,25038
4702,10318,25038
22549,25453,25038
22549,24540,25038
48548,38338,50076
48548,11655,50076
28221,11881,12519
28221,38112,12519
35675,44928,117
35675,5065,117
49563,42196,50076
49563,7797,50076
32324,48388,50076
32324,1605,50076
30783,7516,12519
30783,42477,12519
14307,6350,50076
14307,43643,50076
29546,18422,50076
29546,31571,50076
4194,37504,5564
4194,12489,5564
21141,34403,12519
21141,15590,12519
9917,30070,50076
9917,19923,50076
39786,4069,25038
39786,45924,25038
10408,49457,963
10408,536,963
10208,3820,50076
10208,46173,50076
23722,12402,16692
23722,37591,16692
39262,10208,5564
39262,39785,5564
8715,6263,50076
8715,43730,50076
36367,28682,50076
36367,21311,50076
29001,21773,50076
29001,28220,50076
47766,31871,16692
47766,18122,16692
31284,7020,50076
31284,42973,50076
45671,19989,25038
45671,30004,25038
40635,34972,50076
40635,15021,50076
44686,5940,4173
44686,44053,4173
5913,18110,50076
5913,31883,50076
22664,38141,50076
22664,11852,50076
10612,13312,8346
10612,36681,8346
18442,11280,50076
18442,38713,50076
35736,28166,1926
35736,21827,1926
18443,5903,16692
18443,44090,16692
3276,49045,12519
3276,948,12519
22016,39809,16692
22016,10184,16692
18964,25222,50076
18964,24771,50076
25057,35734,8346
25057,14259,8346
26441,23224,8346
26441,26769,8346
39991,30878,12519
39991,19115,12519
29104,24068,50076
29104,25925,50076
49037,577,12519
49037,49416,12519
34901,3765,25038
34901,46228,25038
30617,18197,12519
30617,31796,12519
40023,39855,50076
40023,10138,50076
45055,39621,25038
45055,10372,25038
24942,21739,50076
24942,28254,50076
49028,69,12519
49028,49924,12519
9001,30130,25038
9001,19863,25038
25779,39768,25038
25779,10225,25038
21329,43455,12519
21329,6538,12519
45031,4340,50076
45031,45653,50076
28314,40980,25038
28314,9013,25038
7909,21907,12519
7909,28086,12519
6386,39925,50076
6386,10068,50076
22713,9072,12519
22713,40921,12519
8649,41264,12519
8649,8729,12519
23991,45257,50076
23991,4736,50076
27345,67,16692
27345,49926,16692
15354,7893,25038
15354,42100,25038
18478,3378,50076
18478,46615,50076
4997,40089,16692
4997,9904,16692
20943,18478,12519
20943,31515,12519
39534,44177,50076
39534,5816,50076
33188,31923,3852
33188,18070,3852
43875,38051,16692
43875,11942,16692
9213,36877,25038
9213,13116,25038
29594,5935,50076
29594,44058,50076
13322,36976,50076
13322,13017,50076
9481,7740,16692
9481,42253,16692
1220,49514,12519
1220,479,12519
2434,36839,50076
2434,13154,50076
46962,25244,1926
46962,24749,1926
45635,10885,1391
45635,39108,1391
13087,6980,25038
13087,43013,25038
48061,9847,5564
48061,40146,5564
20865,21102,50076
20865,28891,50076
49467,36248,16692
49467,13745,16692
42546,39319,50076
42546,10674,50076
22735,42304,16692
22735,7689,16692
30906,20530,50076
30906,29463,50076
6249,34435,12519
6249,15558,12519
49974,24321,25038
49974,25672,25038
37448,30941,25038
37448,19052,25038
10917,26222,50076
10917,23771,50076
48091,3839,25038
48091,46154,25038
42387,3702,1926
42387,46291,1926
7218,41691,50076
7218,8302,50076
1158,31804,50076
1158,18189,50076
19169,42862,50076
19169,7131,50076
27883,23348,50076
27883,26645,50076
37251,42630,50076
37251,7363,50076
3204,3236,16692
3204,46757,16692
38518,27402,5564
38518,22591,5564
24351,5956,16692
24351,44037,16692
620,49819,1391
620,174,1391
42113,8032,16692
42113,41961,16692
30425,3213,50076
30425,46780,50076
29616,23773,3852
29616,26220,3852
19314,39532,16692
19314,10461,16692
39522,26731,1391
39522,23262,1391
26219,2018,8346
26219,47975,8346
23218,39210,428
23218,10783,428
40633,4485,5564
40633,45508,5564
24632,28050,50076
24632,21943,50076
32521,8283,107
32521,41710,107
22159,26893,12519
22159,23100,12519
28833,37093,12519
28833,12900,12519
4365,13748,50076
4365,36245,50076
39910,34522,16692
39910,15471,16692
33148,7447,25038
33148,42546,25038
31200,45168,25038
31200,4825,25038
47264,36360,50076
47264,13633,50076
34942,18640,50076
34942,31353,50076
32864,34151,50076
32864,15842,50076
937,46695,50076
937,3298,50076
41199,1669,50076
41199,48324,50076
6693,37678,50076
6693,12315,50076
33235,542,50076
33235,49451,50076
11685,10205,214
11685,39788,214
10506,28174,4173
10506,21819,4173
18300,11784,50076
18300,38209,50076
6204,43394,25038
6204,6599,25038
10289,32889,3852
10289,17104,3852
45763,26796,12519
45763,23197,12519
40074,11421,4173
40074,38572,4173
7455,44534,25038
7455,5459,25038
10684,32499,12519
10684,17494,12519
2245,6904,4173
2245,43089,4173
1141,7642,12519
1141,42351,12519
15952,43976,642
15952,6017,642
40847,3147,25038
40847,46846,25038
47865,46638,2782
47865,3355,2782
6581,28660,16692
6581,21333,16692
41586,28394,12519
41586,21599,12519
4054,20484,50076
4054,29509,50076
23659,9968,12519
23659,40025,12519
26167,10267,963
26167,39726,963
42906,18924,5564
42906,31069,5564
34712,25884,50076
34712,24109,50076
8222,43964,16692
8222,6029,16692
25802,21515,12519
25802,28478,12519
26932,49335,12519
26932,658,12519
36482,2,25038
36482,49991,25038
6431,20899,50076
6431,29094,50076
12876,45914,25038
12876,4079,25038
21085,21701,50076
21085,28292,50076
45766,1523,50076
45766,48470,50076
23549,41717,16692
23549,8276,16692
13770,27024,50076
13770,22969,50076
7315,33427,8346
7315,16566,8346
48678,27855,5564
48678,22138,5564
33249,44091,50076
33249,5902,50076
19494,24205,12519
19494,25788,12519
39416,37441,12519
39416,12552,12519
13455,39649,25038
13455,10344,25038
32081,37538,2782
32081,12455,2782
14610,32775,1391
14610,17218,1391
28458,20763,4173
28458,29230,4173
1005,24987,50076
1005,25006,50076
8773,28875,50076
8773,21118,50076
48404,39350,25038
48404,10643,25038
24613,13785,12519
24613,36208,12519
27549,41859,25038
27549,8134,25038
32875,48535,8346
32875,1458,8346
18324,21939,25038
18324,28054,25038
18813,4729,16692
18813,45264,16692
25406,49850,12519
25406,143,12519
29060,2085,50076
29060,47908,50076
16902,5048,3852
16902,44945,3852
28184,43506,16692
28184,6487,16692
22435,12154,50076
22435,37839,50076
25675,42279,50076
25675,7714,50076
34869,19498,2782
34869,30495,2782
18251,43552,50076
18251,6441,50076
16608,35315,50076
16608,14678,50076
2456,17415,50076
2456,32578,50076
46220,3654,25038
46220,46339,25038
24924,42607,25038
24924,7386,25038
13529,38972,3852
13529,11021,3852
26222,13788,12519
26222,36205,12519
43811,9625,16692
43811,40368,16692
14492,41748,50076
14492,8245,50076
46418,7199,16692
46418,42794,16692
8379,34312,1284
8379,15681,1284
15966,8192,25038
15966,41801,25038
21330,47832,12519
21330,2161,12519
35239,542,5564
35239,49451,5564
8597,18137,50076
8597,31856,50076
11705,15735,25038
11705,34258,25038
38509,94,50076
38509,49899,50076
11061,35550,50076
11061,14443,50076
13508,47629,50076
13508,2364,50076
35582,38689,4173
35582,11304,4173
25496,2150,12519
25496,47843,12519
46119,43232,12519
46119,6761,12519
41556,40505,12519
41556,9488,12519
33338,29527,16692
33338,20466,16692
20506,49272,50076
20506,721,50076
14879,11367,8346
14879,38626,8346
31141,428,1391
31141,49565,1391
25693,9537,321
25693,40456,321
27006,33846,50076
27006,16147,50076
2596,31348,50076
2596,18645,50076
18974,5783,25038
18974,44210,25038
24793,27831,16692
24793,22162,16692
21061,21515,5564
21061,28478,5564
13379,28666,3852
13379,21327,3852
24543,28250,4173
24543,21743,4173
40997,7912,50076
40997,42081,50076
15269,21219,12519
15269,28774,12519
24033,31190,50076
24033,18803,50076
24569,47792,3852
24569,2201,3852
26998,28434,12519
26998,21559,12519
33734,3930,12519
33734,46063,12519
33703,40547,3852
33703,9446,3852
276,29567,50076
276,20426,50076
33654,26653,50076
33654,23340,50076
34092,49561,25038
34092,432,25038
24088,23953,8346
24088,26040,8346
23293,36011,12519
23293,13982,12519
20579,49353,50076
20579,640,50076
23466,5903,8346
23466,44090,8346
35455,27561,50076
35455,22432,50076
15048,4664,117
15048,45329,117
46467,35317,5564
46467,14676,5564
31941,32242,16692
31941,17751,16692
32159,43294,12519
32159,6699,12519
22886,7644,16692
22886,42349,16692
30675,45898,50076
30675,4095,50076
17123,568,2782
17123,49425,2782
48993,24386,3852
48993,25607,3852
25143,40931,50076
25143,9062,50076
27130,18364,5564
27130,31629,5564
2290,25412,12519
2290,24581,12519
35781,37125,50076
35781,12868,50076
48786,38187,16692
48786,11806,16692
41103,17280,50076
41103,32713,50076
3598,10324,16692
3598,39669,16692
26839,33711,16692
26839,16282,16692
32013,48237,3852
32013,1756,3852
32251,48114,25038
32251,1879,25038
12577,3565,25038
12577,46428,25038
46465,49782,50076
46465,211,50076
6894,13343,16692
6894,36650,16692
9364,15622,25038
9364,34371,25038
22573,1872,50076
22573,48121,50076
30533,26761,25038
30533,23232,25038
16072,26515,25038
16072,23478,25038
7321,15603,8346
7321,34390,8346
36772,40636,12519
36772,9357,12519
13867,49160,12519
13867,833,12519
8843,48461,50076
8843,1532,50076
22331,42112,50076
22331,7881,50076
6637,35423,8346
6637,14570,8346
32329,44811,25038
32329,5182,25038
34495,44984,3852
34495,5009,3852
36642,19131,8346
36642,30862,8346
15477,6158,50076
15477,43835,50076
17341,18432,50076
17341,31561,50076
28277,19659,50076
28277,30334,50076
43245,6665,50076
43245,43328,50076
43813,25906,25038
43813,24087,25038
39987,32935,25038
39987,17058,25038
13630,18492,50076
13630,31501,50076
36110,44596,5564
36110,5397,5564
34462,17881,12519
34462,32112,12519
8765,46251,25038
8765,3742,25038
44610,19186,16692
44610,30807,16692
6263,29530,12519
6263,20463,12519
1965,17510,25038
1965,32483,25038
14267,15691,50076
14267,34302,50076
23323,6366,25038
23323,43627,25038
456,2097,12519
456,47896,12519
44357,39908,12519
44357,10085,12519
41239,48362,2782
41239,1631,2782
15155,32780,50076
15155,17213,50076
6371,14173,25038
6371,35820,25038
7753,16745,12519
7753,33248,12519
35668,37081,12519
35668,12912,12519
47164,13088,25038
47164,36905,25038
47214,19053,8346
47214,30940,8346
18705,14189,50076
18705,35804,50076
10696,7277,50076
10696,42716,50076
38319,39616,4173
38319,10377,4173
16805,41012,12519
16805,8981,12519
41955,9785,1926
41955,40208,1926
8232,36200,16692
8232,13793,16692
37081,45958,8346
37081,4035,8346
19253,44736,50076
19253,5257,50076
35022,15754,50076
35022,34239,50076
434,20134,8346
434,29859,8346
47575,4229,12519
47575,45764,12519
7642,10339,12519
7642,39654,12519
13443,17700,25038
13443,32293,25038
28983,36726,1391
28983,13267,1391
18587,14725,16692
18587,35268,16692
17223,25564,12519
17223,24429,12519
6861,30784,50076
6861,19209,50076
20518,14794,117
20518,35199,117
26169,496,50076
26169,49497,50076
43956,49767,12519
43956,226,12519
48543,37412,3852
48543,12581,3852
25828,12297,12519
25828,37696,12519
38691,32228,25038
38691,17765,25038
448,38972,16692
448,11021,16692
49279,13306,12519
49279,36687,12519
42038,39660,25038
42038,10333,25038
13448,47859,50076
13448,2134,50076
9970,29006,16692
9970,20987,16692
3477,32646,16692
3477,17347,16692
19060,2675,8346
19060,47318,8346
42632,40677,16692
42632,9316,16692
28930,19084,16692
28930,30909,16692
40612,26623,25038
40612,23370,25038
7069,18705,8346
7069,31288,8346
30238,20801,50076
30238,29192,50076
37401,7894,50076
37401,42099,50076
48351,48090,50076
48351,1903,50076
21665,33965,25038
21665,16028,25038
13912,41507,50076
13912,8486,50076
29837,30664,12519
29837,19329,12519
7981,11473,25038
7981,38520,25038
25963,22645,963
25963,27348,963
44205,36301,25038
44205,13692,25038
39094,15789,50076
39094,34204,50076
41142,2246,8346
41142,47747,8346
3044,6252,50076
3044,43741,50076
8496,29409,8346
8496,20584,8346
38431,28887,12519
38431,21106,12519
25747,15696,50076
25747,34297,50076
29998,2246,50076
29998,47747,50076
36909,47674,12519
36909,2319,12519
9085,13325,12519
9085,36668,12519
40129,10038,50076
40129,39955,50076
35240,38927,4173
35240,11066,4173
40250,26427,12519
40250,23566,12519
38125,1348,12519
38125,48645,12519
15694,22389,1391
15694,27604,1391
24840,28284,50076
24840,21709,50076
20548,36435,8346
20548,13558,8346
38531,37312,50076
38531,12681,50076
39782,7325,4173
39782,42668,4173
29286,39929,50076
29286,10064,50076
4058,45119,50076
4058,4874,50076
32721,41125,50076
32721,8868,50076
29454,34943,8346
29454,15050,8346
34883,38387,16692
34883,11606,16692
17838,19597,50076
17838,30396,50076
47016,30933,16692
47016,19060,16692
24676,42543,8346
24676,7450,8346
36212,27304,50076
36212,22689,50076
25601,27127,16692
25601,22866,16692
31152,32334,8346
31152,17659,8346
1172,3219,50076
1172,46774,50076
38299,26668,8346
38299,23325,8346
46620,34587,16692
46620,15406,16692
40849,4340,50076
40849,45653,50076
20420,24698,25038
20420,25295,25038
47659,19146,16692
47659,30847,16692
26867,27014,25038
26867,22979,25038
17788,32848,50076
17788,17145,50076
27936,23008,4173
27936,26985,4173
1290,45991,25038
1290,4002,25038
14833,4219,12519
14833,45774,12519
18646,37888,25038
18646,12105,25038
15414,29614,5564
15414,20379,5564
15748,36001,16692
15748,13992,16692
45645,38035,50076
45645,11958,50076
29904,32079,25038
29904,17914,25038
3349,4686,1391
3349,45307,1391
31600,4647,1926
31600,45346,1926
12458,5920,50076
12458,44073,50076
45334,47692,12519
45334,2301,12519
28872,45527,963
28872,4466,963
23814,35961,16692
23814,14032,16692
15047,29213,16692
15047,20780,16692
20638,19189,50076
20638,30804,50076
22857,4767,16692
22857,45226,16692
30556,33397,25038
30556,16596,25038
16638,32388,50076
16638,17605,50076
30353,49204,12519
30353,789,12519
14814,331,25038
14814,49662,25038
47888,35292,16692
47888,14701,16692
43419,21727,4173
43419,28266,4173
39712,8279,50076
39712,41714,50076
6050,10180,50076
6050,39813,50076
38660,10182,25038
38660,39811,25038
1268,44067,5564
1268,5926,5564
31627,49000,12519
31627,993,12519
8352,9075,4173
8352,40918,4173
16822,7944,12519
16822,42049,12519
45901,11861,25038
45901,38132,25038
42009,14324,5564
42009,35669,5564
13377,37501,25038
13377,12492,25038
47149,24331,12519
47149,25662,12519
16236,48985,12519
16236,1008,12519
33214,18268,25038
33214,31725,25038
43721,8786,4173
43721,41207,4173
36000,13603,25038
36000,36390,25038
2911,27816,12519
2911,22177,12519
36294,36705,50076
36294,13288,50076
5340,11207,12519
5340,38786,12519
28607,3315,12519
28607,46678,12519
35278,39837,25038
35278,10156,25038
34366,25317,50076
34366,24676,50076
26922,9402,50076
26922,40591,50076
32757,9946,50076
32757,40047,50076
49403,30316,12519
49403,19677,12519
5016,13963,12519
5016,36030,12519
37483,26504,642
37483,23489,642
41838,30611,16692
41838,19382,16692
19243,19848,12519
19243,30145,12519
32472,18201,5564
32472,31792,5564
35152,40977,2782
35152,9016,2782
40903,34226,16692
40903,15767,16692
9183,23813,25038
9183,26180,25038
43071,5386,12519
43071,44607,12519
41244,14330,963
41244,35663,963
9764,8970,8346
9764,41023,8346
3269,22478,1391
3269,27515,1391
20162,14788,25038
20162,35205,25038
846,3763,25038
846,46230,25038
15926,8929,25038
15926,41064,25038
34163,13244,25038
34163,36749,25038
2110,38459,25038
2110,11534,25038
43015,46092,3852
43015,3901,3852
28105,42067,8346
28105,7926,8346
26902,46117,5564
26902,3876,5564
18943,98,50076
18943,49895,50076
10035,32101,50076
10035,17892,50076
35151,35116,5564
35151,14877,5564
47724,37128,50076
47724,12865,50076
28685,23284,50076
28685,26709,50076
9231,39491,12519
9231,10502,12519
13277,13832,16692
13277,36161,16692
48159,16080,16692
48159,33913,16692
34768,13024,50076
34768,36969,50076
3277,49842,1391
3277,151,1391
10439,1828,12519
10439,48165,12519
19577,23095,50076
19577,26898,50076
36460,37295,2782
36460,12698,2782
44823,36341,25038
44823,13652,25038
17681,35921,50076
17681,14072,50076
22717,26760,12519
22717,23233,12519
29476,22266,4173
29476,27727,4173
26155,46259,50076
26155,3734,50076
6964,46860,963
6964,3133,963
13901,6904,25038
13901,43089,25038
39105,29211,50076
39105,20782,50076
6166,35760,12519
6166,14233,12519
44219,42247,12519
44219,7746,12519
17562,34151,39
17562,15842,39
22015,36775,12519
22015,13218,12519
48477,14679,50076
48477,35314,50076
11605,17012,12519
11605,32981,12519
43003,44252,5564
43003,5741,5564
46097,37799,2782
46097,12194,2782
6530,2551,5564
6530,47442,5564
12034,38219,8346
12034,11774,8346
37238,32029,16692
37238,17964,16692
15553,25144,50076
15553,24849,50076
21095,17702,12519
21095,32291,12519
34252,26627,25038
34252,23366,25038
35362,13754,4173
35362,36239,4173
21436,34903,1284
21436,15090,1284
44958,10934,50076
44958,39059,50076
41043,28828,25038
41043,21165,25038
14417,34837,25038
14417,15156,25038
12297,42125,50076
12297,7868,50076
32622,829,25038
32622,49164,25038
15225,8469,4173
15225,41524,4173
19153,32852,16692
19153,17141,16692
15480,9706,2782
15480,40287,2782
39386,35330,50076
39386,14663,50076
48235,10124,50076
48235,39869,50076
17873,23183,4173
17873,26810,4173
11291,6691,3852
11291,43302,3852
32546,25667,16692
32546,24326,16692
20932,14405,12519
20932,35588,12519
27959,18352,50076
27959,31641,50076
47699,15996,50076
47699,33997,50076
31888,3535,50076
31888,46458,50076
36198,48513,12519
36198,1480,12519
13109,28828,50076
13109,21165,50076
40989,29290,25038
40989,20703,25038
2271,22434,2782
2271,27559,2782
1350,45673,12519
1350,4320,12519
43627,44077,25038
43627,5916,25038
48693,5096,12519
48693,44897,12519
12255,30824,16692
12255,19169,16692
27657,10301,4173
27657,39692,4173
48090,24989,50076
48090,25004,50076
7341,31177,12519
7341,18816,12519
13337,32559,1391
13337,17434,1391
26027,23207,50076
26027,26786,50076
35265,24845,963
35265,25148,963
27666,18148,2782
27666,31845,2782
26969,45522,12519
26969,4471,12519
3827,18518,50076
3827,31475,50076
25307,45397,50076
25307,4596,50076
8334,14888,25038
8334,35105,25038
40531,37648,12519
40531,12345,12519
3115,5986,50076
3115,44007,50076
