x,y,Ordre
4315,14329,25038
4315,35664,25038
25586,30784,8346
25586,19209,8346
3363,18284,50076
3363,31709,50076
30712,42176,25038
30712,7817,25038
41585,6436,5564
41585,43557,5564
11882,30998,25038
11882,18995,25038
32129,15171,12519
32129,34822,12519
18937,19993,50076
18937,30000,50076
31755,48823,50076
31755,1170,50076
7749,33807,50076
7749,16186,50076
34081,33471,5564
34081,16522,5564
35314,16731,50076
35314,33262,50076
46092,1669,1926
46092,48324,1926
16552,49761,16692
16552,232,16692
29577,1474,50076
29577,48519,50076
13604,17041,8346
13604,32952,8346
46939,41847,25038
46939,8146,25038
30851,25801,16692
30851,24192,16692
42442,23229,50076
42442,26764,50076
22641,48169,25038
22641,1824,25038
39586,2254,12519
39586,47739,12519
6681,29323,1391
6681,20670,1391
4482,7655,25038
4482,42338,25038
16724,23186,16692
16724,26807,16692
11519,11626,16692
11519,38367,16692
18093,12773,50076
18093,37220,50076
33208,27667,50076
33208,22326,50076
165,11015,16692
165,38978,16692
33316,48429,50076
33316,1564,50076
8924,48801,12519
8924,1192,12519
48212,24188,50076
48212,25805,50076
31203,14629,8346
31203,35364,8346
20527,28039,12519
20527,21954,12519
261,22677,50076
261,27316,50076
41368,16263,2782
41368,33730,2782
11808,15688,2782
11808,34305,2782
4383,45553,25038
4383,4440,25038
36152,26516,25038
36152,23477,25038
36132,11944,3852
36132,38049,3852
36646,6052,12519
36646,43941,12519
43334,9552,25038
43334,40441,25038
31621,47582,16692
31621,2411,16692
49900,31279,12519
49900,18714,12519
30186,44525,16692
30186,5468,16692
20616,21702,8346
20616,28291,8346
1818,38329,50076
1818,11664,50076
21145,43502,50076
21145,6491,50076
38763,15936,1926
38763,34057,1926
1314,41955,16692
1314,8038,16692
15576,8135,50076
15576,41858,50076
16725,9059,8346
16725,40934,8346
25299,21669,25038
25299,28324,25038
47776,32639,16692
47776,17354,16692
25519,7632,50076
25519,42361,50076
28840,31798,963
28840,18195,963
21036,2645,50076
21036,47348,50076
23406,5690,50076
23406,44303,50076
4496,33045,5564
4496,16948,5564
45221,44785,50076
45221,5208,50076
18715,48994,5564
18715,999,5564
28292,43022,1926
28292,6971,1926
23691,8929,50076
23691,41064,50076
8983,4044,50076
8983,45949,50076
35333,11744,12519
35333,38249,12519
46127,32700,5564
46127,17293,5564
49230,23490,963
49230,26503,963
958,16979,50076
958,33014,50076
6544,14841,50076
6544,35152,50076
17850,35365,25038
17850,14628,25038
37613,45831,4173
37613,4162,4173
12991,11294,25038
12991,38699,25038
10505,49972,8346
10505,21,8346
9175,28099,25038
9175,21894,25038
1320,32545,1391
1320,17448,1391
6446,38817,16692
6446,11176,16692
37005,24022,16692
37005,25971,16692
15932,40342,8346
15932,9651,8346
23428,43956,16692
23428,6037,16692
9819,24312,50076
9819,25681,50076
43156,44568,3852
43156,5425,3852
33286,30191,4173
33286,19802,4173
1877,8138,8346
1877,41855,8346
42991,37350,50076
42991,12643,50076
19641,3674,12519
19641,46319,12519
36626,35856,25038
36626,14137,25038
1155,9040,8346
1155,40953,8346
20835,44964,50076
20835,5029,50076
36280,7878,50076
36280,42115,50076
15219,19142,8346
15219,30851,8346
15518,47886,12519
15518,2107,12519
3355,33925,50076
3355,16068,50076
11352,18465,5564
11352,31528,5564
21810,29128,50076
21810,20865,50076
12650,323,4173
12650,49670,4173
46547,22452,12519
46547,27541,12519
22480,43797,50076
22480,6196,50076
10102,49900,50076
10102,93,50076
13028,21198,8346
13028,28795,8346
11124,8054,25038
11124,41939,25038
27680,25667,25038
27680,24326,25038
38151,30513,25038
38151,19480,25038
36063,45399,5564
36063,4594,5564
5916,43247,50076
5916,6746,50076
8505,2858,5564
8505,47135,5564
37291,25627,4173
37291,24366,4173
7339,46460,12519
7339,3533,12519
46182,775,4173
46182,49218,4173
16693,36629,12519
16693,13364,12519
10784,16182,5564
10784,33811,5564
47816,43393,16692
47816,6600,16692
3222,44944,4173
3222,5049,4173
