x,y,Ordre
15331,42050,50076
15331,7943,50076
16407,4953,25038
16407,45040,25038
18304,21786,16692
18304,28207,16692
48903,36536,12519
48903,13457,12519
33339,8592,117
33339,41401,117
33776,13721,25038
33776,36272,25038
29399,28454,963
29399,21539,963
26857,1114,50076
26857,48879,50076
47009,2300,5564
47009,47693,5564
30199,36520,25038
30199,13473,25038
11982,23941,50076
11982,26052,50076
26875,11258,50076
26875,38735,50076
41504,29448,642
41504,20545,642
1146,44721,50076
1146,5272,50076
26312,17669,50076
26312,32324,50076
41048,27252,50076
41048,22741,50076
29934,40716,12519
29934,9277,12519
45819,35120,50076
45819,14873,50076
33253,24562,107
33253,25431,107
17002,31530,50076
17002,18463,50076
41403,32760,50076
41403,17233,50076
16970,5229,1391
16970,44764,1391
47868,9414,50076
47868,40579,50076
40710,11725,50076
40710,38268,50076
12926,4745,50076
12926,45248,50076
45246,44744,12519
45246,5249,12519
15176,19008,25038
15176,30985,25038
32214,9742,12519
32214,40251,12519
27626,11627,12519
27626,38366,12519
13185,1479,50076
13185,48514,50076
9413,12180,2782
9413,37813,2782
27569,27228,50076
27569,22765,50076
36243,1989,25038
36243,48004,25038
423,39956,2782
423,10037,2782
10318,34704,12519
10318,15289,12519
21537,4503,50076
21537,45490,50076
28411,46340,214
28411,3653,214
13280,22265,25038
13280,27728,25038
18699,13034,50076
18699,36959,50076
7374,14244,25038
7374,35749,25038
40977,37057,50076
40977,12936,50076
20135,49216,50076
20135,777,50076
19728,17926,12519
19728,32067,12519
25178,13725,12519
25178,36268,12519
40523,14806,50076
40523,35187,50076
19936,24499,16692
19936,25494,16692
26434,47845,8346
26434,2148,8346
39570,42852,50076
39570,7141,50076
2110,38459,25038
2110,11534,25038
18263,11631,50076
18263,38362,50076
11254,27220,12519
11254,22773,12519
5678,44707,963
5678,5286,963
15747,24499,5564
15747,25494,5564
1475,8848,50076
1475,41145,50076
35031,46384,963
35031,3609,963
35632,11676,50076
35632,38317,50076
3665,126,50076
3665,49867,50076
32728,40063,4173
32728,9930,4173
43568,18603,16692
43568,31390,16692
15093,36178,50076
15093,13815,50076
1349,15900,25038
1349,34093,25038
26862,41053,12519
26862,8940,12519
47254,36949,12519
47254,13044,12519
15862,3085,25038
15862,46908,25038
9538,40108,8346
9538,9885,8346
4864,8735,4173
4864,41258,4173
31774,7293,25038
31774,42700,25038
1107,29684,50076
1107,20309,50076
13730,26818,12519
13730,23175,12519
41013,1678,12519
41013,48315,12519
2444,23464,12519
2444,26529,12519
21150,40324,16692
21150,9669,16692
37263,45818,50076
37263,4175,50076
21183,38329,16692
21183,11664,16692
47452,8825,8346
47452,41168,8346
26751,29915,25038
26751,20078,25038
41277,31928,12519
41277,18065,12519
20698,46150,3852
20698,3843,3852
26577,41020,50076
26577,8973,50076
16984,37650,25038
16984,12343,25038
47415,30510,25038
47415,19483,25038
33159,41024,12519
33159,8969,12519
36521,39277,4173
36521,10716,4173
16933,19497,50076
16933,30496,50076
44531,42491,12519
44531,7502,12519
10559,49746,25038
10559,247,25038
11725,14407,25038
11725,35586,25038
9856,44318,12519
9856,5675,12519
11389,30466,50076
11389,19527,50076
41040,29018,25038
41040,20975,25038
42305,37638,428
42305,12355,428
931,11903,12519
931,38090,12519
23230,32306,1391
23230,17687,1391
34362,13721,1391
34362,36272,1391
34818,40082,25038
34818,9911,25038
13908,4033,5564
13908,45960,5564
37947,16271,8346
37947,33722,8346
9910,11319,5564
9910,38674,5564
25965,42900,25038
25965,7093,25038
11499,19721,1391
11499,30272,1391
48320,33912,25038
48320,16081,25038
5109,24251,50076
5109,25742,50076
18848,29660,50076
18848,20333,50076
38714,43179,4173
38714,6814,4173
17948,45027,50076
17948,4966,50076
15920,6645,1391
15920,43348,1391
20095,11409,50076
20095,38584,50076
32649,46032,50076
32649,3961,50076
47355,13165,12519
47355,36828,12519
27177,36739,12519
27177,13254,12519
48586,23964,25038
48586,26029,25038
7843,29139,25038
7843,20854,25038
44544,19718,25038
44544,30275,25038
14780,26971,25038
14780,23022,25038
40864,23864,107
40864,26129,107
41977,47471,16692
41977,2522,16692
45797,12978,50076
45797,37015,50076
27021,38645,16692
27021,11348,16692
31071,11627,50076
31071,38366,50076
31941,32242,16692
31941,17751,16692
46500,16062,25038
46500,33931,25038
21744,26193,4173
21744,23800,4173
21556,1808,25038
21556,48185,25038
33077,23057,50076
33077,26936,50076
37977,19651,12519
37977,30342,12519
8330,4941,50076
8330,45052,50076
39025,12546,8346
39025,37447,8346
9682,38025,4173
9682,11968,4173
21273,43510,25038
21273,6483,25038
15837,43208,963
15837,6785,963
9405,11604,25038
9405,38389,25038
32665,7181,50076
32665,42812,50076
10106,21216,4173
10106,28777,4173
3162,21774,16692
3162,28219,16692
32103,43613,12519
32103,6380,12519
36508,20048,50076
36508,29945,50076
2185,39090,12519
2185,10903,12519
13859,42499,12519
13859,7494,12519
40015,18820,25038
40015,31173,25038
5074,39111,8346
5074,10882,8346
48640,46205,25038
48640,3788,25038
39436,38822,12519
39436,11171,12519
32177,4081,25038
32177,45912,25038
12769,43997,2782
12769,5996,2782
46501,20528,4173
46501,29465,4173
47191,44141,8346
47191,5852,8346
37864,47883,4173
37864,2110,4173
13055,18412,16692
13055,31581,16692
40716,49646,50076
40716,347,50076
26374,37391,5564
26374,12602,5564
34150,43041,25038
34150,6952,25038
17935,36011,4173
17935,13982,4173
9375,35893,25038
9375,14100,25038
18327,23058,8346
18327,26935,8346
47117,5923,25038
47117,44070,25038
37993,9326,5564
37993,40667,5564
35598,47735,5564
35598,2258,5564
5234,18797,12519
5234,31196,12519
30028,7938,50076
30028,42055,50076
18299,45768,25038
18299,4225,25038
45716,3960,16692
45716,46033,16692
32485,32569,16692
32485,17424,16692
12826,47726,16692
12826,2267,16692
36071,44291,50076
36071,5702,50076
27994,41333,50076
27994,8660,50076
11043,24775,50076
11043,25218,50076
24045,34306,50076
24045,15687,50076
37356,38840,50076
37356,11153,50076
17247,1403,50076
17247,48590,50076
11960,25640,50076
11960,24353,50076
41105,20657,16692
41105,29336,16692
47179,46396,50076
47179,3597,50076
12995,42545,8346
12995,7448,8346
22960,37948,16692
22960,12045,16692
17599,20731,8346
17599,29262,8346
41499,25055,50076
41499,24938,50076
41762,17407,16692
41762,32586,16692
3217,15315,1391
3217,34678,1391
253,25429,12519
253,24564,12519
11972,2171,1926
11972,47822,1926
11296,40264,25038
11296,9729,25038
49940,3702,4173
49940,46291,4173
12990,40881,12519
12990,9112,12519
25031,487,8346
25031,49506,8346
32470,35443,50076
32470,14550,50076
34581,22622,50076
34581,27371,50076
15884,13329,4173
15884,36664,4173
5687,15149,25038
5687,34844,25038
8006,17070,50076
8006,32923,50076
23262,7184,8346
23262,42809,8346
4354,6762,5564
4354,43231,5564
5409,18698,25038
5409,31295,25038
47203,18296,50076
47203,31697,50076
28358,16201,1391
28358,33792,1391
48311,47906,12519
48311,2087,12519
19250,49749,5564
19250,244,5564
15601,32953,25038
15601,17040,25038
28730,5728,16692
28730,44265,16692
12650,323,4173
12650,49670,4173
1814,6641,4173
1814,43352,4173
48483,21042,4173
48483,28951,4173
30940,13989,8346
30940,36004,8346
13749,30300,25038
13749,19693,25038
15421,16679,25038
15421,33314,25038
37475,31685,50076
37475,18308,50076
25530,7873,16692
25530,42120,16692
31689,43506,5564
31689,6487,5564
42678,6884,50076
42678,43109,50076
22806,10626,25038
22806,39367,25038
33153,39507,16692
33153,10486,16692
41618,22593,8346
41618,27400,8346
42310,17557,12519
42310,32436,12519
29990,25113,50076
29990,24880,50076
4945,37100,3852
4945,12893,3852
12452,37774,50076
12452,12219,50076
24580,19311,50076
24580,30682,50076
22636,48184,16692
22636,1809,16692
39857,17453,1926
39857,32540,1926
37720,4484,4173
37720,45509,4173
29204,49463,50076
29204,530,50076
33075,38694,4173
33075,11299,4173
45230,44264,4173
45230,5729,4173
5127,24687,25038
5127,25306,25038
17960,37834,12519
17960,12159,12519
24132,1242,25038
24132,48751,25038
39094,15789,50076
39094,34204,50076
40874,33615,12519
40874,16378,12519
12518,44488,50076
12518,5505,50076
40284,40448,963
40284,9545,963
5441,36942,25038
5441,13051,25038
47075,22133,2782
47075,27860,2782
30994,25884,5564
30994,24109,5564
33933,21738,16692
33933,28255,16692
18224,33507,4173
18224,16486,4173
9116,24377,16692
9116,25616,16692
42672,10891,50076
42672,39102,50076
4735,29712,16692
4735,20281,16692
24923,43018,8346
24923,6975,8346
19374,42934,50076
19374,7059,50076
18412,1808,50076
18412,48185,50076
40005,21587,50076
40005,28406,50076
5493,4274,50076
5493,45719,50076
28461,16528,12519
28461,33465,12519
40919,34059,25038
40919,15934,25038
44376,27796,963
44376,22197,963
21316,46166,50076
21316,3827,50076
26593,11912,50076
26593,38081,50076
6923,5165,50076
6923,44828,50076
1208,6411,12519
1208,43582,12519
42612,42694,50076
42612,7299,50076
28505,9829,16692
28505,40164,16692
15354,7893,25038
15354,42100,25038
38209,41857,4173
38209,8136,4173
13648,24665,4173
13648,25328,4173
22760,38953,3852
22760,11040,3852
37608,840,12519
37608,49153,12519
14795,35568,50076
14795,14425,50076
41875,14148,50076
41875,35845,50076
40339,9855,8346
40339,40138,8346
46148,24290,52
46148,25703,52
2561,4528,25038
2561,45465,25038
36254,12519,2782
36254,37474,2782
17680,27212,50076
17680,22781,50076
45198,18420,1926
45198,31573,1926
12028,36059,50076
12028,13934,50076
29929,25825,5564
29929,24168,5564
2718,33296,1284
2718,16697,1284
41452,12084,50076
41452,37909,50076
8522,14424,963
8522,35569,963
23050,45086,16692
23050,4907,16692
4874,6478,963
4874,43515,963
10435,20894,50076
10435,29099,50076
6218,25065,50076
6218,24928,50076
3856,28647,16692
3856,21346,16692
24167,10520,50076
24167,39473,50076
49464,9359,50076
49464,40634,50076
11343,45824,12519
11343,4169,12519
34609,3600,50076
34609,46393,50076
20691,48469,1391
20691,1524,1391
35305,43414,12519
35305,6579,12519
23381,38680,1926
23381,11313,1926
18650,13890,2782
18650,36103,2782
38355,47460,8346
38355,2533,8346
39249,16901,16692
39249,33092,16692
31794,26771,50076
31794,23222,50076
175,34571,12519
175,15422,12519
10906,20788,16692
10906,29205,16692
34468,27257,4173
34468,22736,4173
27522,31364,12519
27522,18629,12519
5623,24196,16692
5623,25797,16692
14009,37964,50076
14009,12029,50076
36646,6052,12519
36646,43941,12519
22041,7822,16692
22041,42171,16692
16938,5656,16692
16938,44337,16692
773,18393,2782
773,31600,2782
40986,20754,1391
40986,29239,1391
40149,6191,4173
40149,43802,4173
11317,12919,1284
11317,37074,1284
10038,47301,50076
10038,2692,50076
27758,37391,16692
27758,12602,16692
7876,40221,25038
7876,9772,25038
41072,5391,3852
41072,44602,3852
34111,251,25038
34111,49742,25038
3969,4372,25038
3969,45621,25038
33096,36127,16692
33096,13866,16692
9723,1034,2782
9723,48959,2782
25534,16444,12519
25534,33549,12519
14394,45391,16692
14394,4602,16692
28727,40726,25038
28727,9267,25038
17536,41808,25038
17536,8185,25038
18937,19993,50076
18937,30000,50076
3094,7546,4173
3094,42447,4173
38854,40209,50076
38854,9784,50076
46355,7361,25038
46355,42632,25038
34971,12185,12519
34971,37808,12519
49087,1600,50076
49087,48393,50076
16773,44594,50076
16773,5399,50076
47856,20832,25038
47856,29161,25038
46428,40077,12519
46428,9916,12519
34263,30091,50076
34263,19902,50076
44807,39774,214
44807,10219,214
20865,21102,50076
20865,28891,50076
45164,19045,25038
45164,30948,25038
39918,3350,963
39918,46643,963
46748,37518,50076
46748,12475,50076
20543,30523,12519
20543,19470,12519
25011,48019,321
25011,1974,321
22581,39752,16692
22581,10241,16692
18347,2444,50076
18347,47549,50076
43125,37120,12519
43125,12873,12519
32849,36422,5564
32849,13571,5564
235,2596,25038
235,47397,25038
29384,48025,12519
29384,1968,12519
48748,30698,50076
48748,19295,50076
15382,23320,16692
15382,26673,16692
36066,14131,8346
36066,35862,8346
24466,2872,39
24466,47121,39
44786,20775,4173
44786,29218,4173
7752,45916,8346
7752,4077,8346
26728,30707,16692
26728,19286,16692
38939,8944,16692
38939,41049,16692
32541,45655,2782
32541,4338,2782
43233,44601,50076
43233,5392,50076
2,36019,4173
2,13974,4173
10895,14290,25038
10895,35703,25038
620,49819,1391
620,174,1391
30718,2642,12519
30718,47351,12519
28177,21199,2782
28177,28794,2782
34315,858,1926
34315,49135,1926
33060,23062,50076
33060,26931,50076
16590,31001,12519
16590,18992,12519
10126,20877,4173
10126,29116,4173
14281,10531,50076
14281,39462,50076
31447,11667,12519
31447,38326,12519
45336,747,3852
45336,49246,3852
22884,13561,25038
22884,36432,25038
47109,27033,50076
47109,22960,50076
15803,45678,50076
15803,4315,50076
20735,14053,16692
20735,35940,16692
26979,19006,8346
26979,30987,8346
38412,15594,50076
38412,34399,50076
34317,9125,12519
34317,40868,12519
14085,41669,50076
14085,8324,50076
31004,20801,8346
31004,29192,8346
34366,25317,50076
34366,24676,50076
47054,14277,428
47054,35716,428
9369,37469,12519
9369,12524,12519
44761,47992,4173
44761,2001,4173
29724,21874,3852
29724,28119,3852
11778,48354,2782
11778,1639,2782
33936,44131,50076
33936,5862,50076
41367,24796,321
41367,25197,321
38488,33113,12519
38488,16880,12519
5115,47698,16692
5115,2295,16692
13050,28009,1391
13050,21984,1391
41927,2632,4173
41927,47361,4173
13166,34964,50076
13166,15029,50076
29463,36512,5564
29463,13481,5564
1851,35932,8346
1851,14061,8346
42435,1943,12519
42435,48050,12519
39898,18877,50076
39898,31116,50076
18119,3466,1926
18119,46527,1926
1686,10359,50076
1686,39634,50076
41814,40566,2782
41814,9427,2782
38001,22973,25038
38001,27020,25038
44748,24543,5564
44748,25450,5564
36755,30068,16692
36755,19925,16692
43286,20693,4173
43286,29300,4173
45560,27215,50076
45560,22778,50076
30433,44722,50076
30433,5271,50076
11534,1916,4173
11534,48077,4173
15825,36732,50076
15825,13261,50076
31983,18465,1391
31983,31528,1391
6510,12953,5564
6510,37040,5564
3863,12979,50076
3863,37014,50076
15081,19086,12519
15081,30907,12519
739,21696,12519
739,28297,12519
11114,8671,50076
11114,41322,50076
17398,4943,1391
17398,45050,1391
19334,14897,50076
19334,35096,50076
5333,11114,25038
5333,38879,25038
28238,33987,12519
28238,16006,12519
44773,17810,50076
44773,32183,50076
8381,39803,8346
8381,10190,8346
12742,36669,50076
12742,13324,50076
25262,255,50076
25262,49738,50076
15774,38430,4173
15774,11563,4173
1251,12653,107
1251,37340,107
12504,34253,50076
12504,15740,50076
28720,6710,25038
28720,43283,25038
7902,5647,5564
7902,44346,5564
40962,3792,4173
40962,46201,4173
18749,9665,12519
18749,40328,12519
36153,11,25038
36153,49982,25038
10866,9510,25038
10866,40483,25038
37430,577,1391
37430,49416,1391
48000,24099,50076
48000,25894,50076
22549,25453,25038
22549,24540,25038
31408,17787,25038
31408,32206,25038
29504,44638,16692
29504,5355,16692
28497,1677,12519
28497,48316,12519
47430,2016,16692
47430,47977,16692
14838,21288,12519
14838,28705,12519
36050,21226,50076
36050,28767,50076
19749,30073,25038
19749,19920,25038
9347,15548,963
9347,34445,963
26734,28803,50076
26734,21190,50076
9725,30083,25038
9725,19910,25038
33333,15398,25038
33333,34595,25038
47719,25936,50076
47719,24057,50076
25432,39871,50076
25432,10122,50076
32146,32488,50076
32146,17505,50076
3586,33439,50076
3586,16554,50076
27467,33731,321
27467,16262,321
15771,7264,50076
15771,42729,50076
44199,12163,16692
44199,37830,16692
33070,9701,3852
33070,40292,3852
37146,34125,5564
37146,15868,5564
48877,17829,25038
48877,32164,25038
31562,11756,4173
31562,38237,4173
8441,27754,1926
8441,22239,1926
21028,17380,50076
21028,32613,50076
36906,39444,16692
36906,10549,16692
40294,25844,12519
40294,24149,12519
5254,21220,16692
5254,28773,16692
34657,44209,50076
34657,5784,50076
30078,12862,12519
30078,37131,12519
10228,43055,25038
10228,6938,25038
31028,15787,50076
31028,34206,50076
18324,21939,25038
18324,28054,25038
18254,8044,3852
18254,41949,3852
20987,21657,12519
20987,28336,12519
4064,18755,50076
4064,31238,50076
15603,23590,12519
15603,26403,12519
39976,15966,50076
39976,34027,50076
5199,27118,12519
5199,22875,12519
4458,33651,50076
4458,16342,50076
11415,14747,12519
11415,35246,12519
14411,8026,50076
14411,41967,50076
21005,11711,963
21005,38282,963
4335,11168,12519
4335,38825,12519
30234,38277,50076
30234,11716,50076
42440,49378,3852
42440,615,3852
30363,43285,4173
30363,6708,4173
27404,26299,50076
27404,23694,50076
20083,28778,50076
20083,21215,50076
34606,25826,50076
34606,24167,50076
24613,13785,12519
24613,36208,12519
30839,17865,50076
30839,32128,50076
258,7953,12519
258,42040,12519
48775,2309,25038
48775,47684,25038
26328,12239,25038
26328,37754,25038
30751,26198,4173
30751,23795,4173
30634,12354,50076
30634,37639,50076
17789,39838,8346
17789,10155,8346
23592,14848,25038
23592,35145,25038
32971,14750,5564
32971,35243,5564
42033,33940,50076
42033,16053,50076
9821,27002,50076
9821,22991,50076
35322,23988,25038
35322,26005,25038
9648,13393,50076
9648,36600,50076
41494,39380,50076
41494,10613,50076
24682,25067,25038
24682,24926,25038
38223,22593,16692
38223,27400,16692
15235,2721,25038
15235,47272,25038
13630,18492,50076
13630,31501,50076
5880,21517,25038
5880,28476,25038
2823,4817,50076
2823,45176,50076
8147,19553,2782
8147,30440,2782
29887,23475,50076
29887,26518,50076
9558,4595,25038
9558,45398,25038
9133,13762,50076
9133,36231,50076
2900,39937,5564
2900,10056,5564
28854,43433,50076
28854,6560,50076
16394,8290,234
16394,41703,234
15493,23536,25038
15493,26457,25038
16714,43158,50076
16714,6835,50076
44263,5110,3852
44263,44883,3852
29860,39106,1284
29860,10887,1284
17830,905,50076
17830,49088,50076
28159,5511,1926
28159,44482,1926
17619,10385,3852
17619,39608,3852
4565,24086,50076
4565,25907,50076
20935,40997,8346
20935,8996,8346
8493,19945,8346
8493,30048,8346
35983,31445,25038
35983,18548,25038
37470,27872,25038
37470,22121,25038
38607,2712,25038
38607,47281,25038
9315,31919,16692
9315,18074,16692
17045,8570,50076
17045,41423,50076
14881,43727,16692
14881,6266,16692
21835,2561,4173
21835,47432,4173
49272,34973,16692
49272,15020,16692
15801,33256,12519
15801,16737,12519
4302,30489,50076
4302,19504,50076
13857,42343,1926
13857,7650,1926
10603,22700,50076
10603,27293,50076
22809,7949,8346
22809,42044,8346
2589,20061,1391
2589,29932,1391
20897,44052,16692
20897,5941,16692
18514,48534,12519
18514,1459,12519
35427,23851,50076
35427,26142,50076
13503,41021,50076
13503,8972,50076
19763,40723,428
19763,9270,428
8604,32018,12519
8604,17975,12519
3381,24555,50076
3381,25438,50076
2443,14312,4173
2443,35681,4173
28653,7073,25038
28653,42920,25038
2319,40403,963
2319,9590,963
1938,20573,12519
1938,29420,12519
30203,40668,12519
30203,9325,12519
8551,33741,25038
8551,16252,25038
20288,9486,50076
20288,40507,50076
5204,25379,12519
5204,24614,12519
15451,3106,25038
15451,46887,25038
18670,25723,8346
18670,24270,8346
13572,14837,5564
13572,35156,5564
42695,31695,16692
42695,18298,16692
41077,29840,50076
41077,20153,50076
18495,27478,50076
18495,22515,50076
32402,37895,1926
32402,12098,1926
28456,29436,3852
28456,20557,3852
47065,4615,50076
47065,45378,50076
27933,41441,16692
27933,8552,16692
4541,21081,8346
4541,28912,8346
35587,40519,50076
35587,9474,50076
5344,27671,4173
5344,22322,4173
32683,19826,12519
32683,30167,12519
34653,15971,1391
34653,34022,1391
11407,13182,12519
11407,36811,12519
12388,3017,50076
12388,46976,50076
36068,15061,50076
36068,34932,50076
47364,3664,25038
47364,46329,25038
49643,43889,25038
49643,6104,25038
19317,28838,50076
19317,21155,50076
11854,2029,50076
11854,47964,50076
37457,2560,16692
37457,47433,16692
10474,38134,12519
10474,11859,12519
37114,26048,50076
37114,23945,50076
9651,4449,8346
9651,45544,8346
2974,48046,16692
2974,1947,16692
20589,4335,12519
20589,45658,12519
40847,3147,25038
40847,46846,25038
8077,13513,25038
8077,36480,25038
9059,31786,8346
9059,18207,8346
46752,20792,50076
46752,29201,50076
31034,18735,1926
31034,31258,1926
438,11194,50076
438,38799,50076
35767,10995,25038
35767,38998,25038
42953,38267,50076
42953,11726,50076
2111,35203,25038
2111,14790,25038
17657,37703,50076
17657,12290,50076
25420,48491,1391
25420,1502,1391
12872,691,50076
12872,49302,50076
30966,35073,16692
30966,14920,16692
27033,7980,50076
27033,42013,50076
324,5650,4173
324,44343,4173
10206,4788,5564
10206,45205,5564
16763,26296,12519
16763,23697,12519
39100,13878,50076
39100,36115,50076
49745,42499,50076
49745,7494,50076
38611,8008,25038
38611,41985,25038
32659,24770,2782
32659,25223,2782
22625,12741,50076
22625,37252,50076
28868,45593,5564
28868,4400,5564
23502,38969,50076
23502,11024,50076
5784,10864,3852
5784,39129,3852
2770,15211,50076
2770,34782,50076
18100,22526,50076
18100,27467,50076
17182,38432,50076
17182,11561,50076
24979,24159,50076
24979,25834,50076
3412,49338,25038
3412,655,25038
45466,14733,50076
45466,35260,50076
25146,35031,50076
25146,14962,50076
30548,23107,50076
30548,26886,50076
38393,44650,12519
38393,5343,12519
31101,30262,16692
31101,19731,16692
4539,33273,50076
4539,16720,50076
17808,43466,50076
17808,6527,50076
16556,20424,5564
16556,29569,5564
36647,48447,12519
36647,1546,12519
3415,45089,25038
3415,4904,25038
21306,45620,12519
21306,4373,12519
39820,10965,16692
39820,39028,16692
11073,11880,12519
11073,38113,12519
876,9643,50076
876,40350,50076
25562,42563,25038
25562,7430,25038
40742,8607,2782
40742,41386,2782
48859,34789,4173
48859,15204,4173
23442,3655,50076
23442,46338,50076
16095,28530,12519
16095,21463,12519
45733,30733,50076
45733,19260,50076
37518,13121,50076
37518,36872,50076
21076,28389,5564
21076,21604,5564
39313,49759,50076
39313,234,50076
7412,9263,12519
7412,40730,12519
43835,39739,50076
43835,10254,50076
49848,8227,50076
49848,41766,50076
22576,40232,16692
22576,9761,16692
44970,27986,8346
44970,22007,8346
44966,32079,50076
44966,17914,50076
11737,19166,16692
11737,30827,16692
31762,6509,25038
31762,43484,25038
32583,12168,16692
32583,37825,16692
40954,10511,25038
40954,39482,25038
9713,28985,1391
9713,21008,1391
3652,10869,1391
3652,39124,1391
18399,48357,16692
18399,1636,16692
44355,3440,963
44355,46553,963
19294,1451,50076
19294,48542,50076
12367,1141,50076
12367,48852,50076
17596,3199,25038
17596,46794,25038
28334,11695,12519
28334,38298,12519
21116,42466,1391
21116,7527,1391
40783,8091,12519
40783,41902,12519
20182,7584,25038
20182,42409,25038
2019,42291,2782
2019,7702,2782
44635,40837,25038
44635,9156,25038
22559,17045,1284
22559,32948,1284
5497,36881,25038
5497,13112,25038
1224,17020,50076
1224,32973,50076
20268,14144,1284
20268,35849,1284
49676,35001,50076
49676,14992,50076
7432,22030,25038
7432,27963,25038
33274,26181,25038
33274,23812,25038
48601,17220,50076
48601,32773,50076
26768,19879,428
26768,30114,428
42348,27057,50076
42348,22936,50076
400,13424,4173
400,36569,4173
1969,48916,25038
1969,1077,25038
36296,13175,50076
36296,36818,50076
20768,24225,12519
20768,25768,12519
36369,29779,1391
36369,20214,1391
25746,16051,12519
25746,33942,12519
30412,25527,3852
30412,24466,3852
49139,11699,50076
49139,38294,50076
48159,16080,16692
48159,33913,16692
33832,47149,4173
33832,2844,4173
30752,21507,16692
30752,28486,16692
39338,26344,25038
39338,23649,25038
40222,48953,25038
40222,1040,25038
47745,47202,1926
47745,2791,1926
40853,28928,5564
40853,21065,5564
32923,32058,3852
