x,y
58291,42922
58291,112411
17073,78407
17073,76926
93481,56576
93481,98757
91880,76465
91880,78868
136977,65503
136977,89830
149031,25200
149031,130133
62552,14549
62552,140784
45103,34631
45103,120702
88532,140929
88532,14404
98372,125537
98372,29796
115649,32868
115649,122465
150552,6342
150552,148991
135255,128334
135255,26999
138901,145173
138901,10160
126567,111431
126567,43902
48696,66246
48696,89087
113396,153231
113396,2102
52623,80842
52623,74491
58412,87314
58412,68019
153782,66972
153782,88361
87408,53706
87408,101627
92349,101070
92349,54263
94125,35630
94125,119703
84215,23011
84215,132322
19370,49087
19370,106246
28139,43251
28139,112082
101745,8499
101745,146834
71424,133752
71424,21581
150601,15094
150601,140239
57363,81871
57363,73462
36495,107873
36495,47460
88474,100329
88474,55004
124675,42720
124675,112613
95007,140871
95007,14462
138204,107045
138204,48288
64813,24021
64813,131312
114921,16520
114921,138813
150965,1811
150965,153522
18800,138297
18800,17036
99715,87511
99715,67822
54861,49822
54861,105511
7383,136982
7383,18351
136083,76961
136083,78372
51527,86058
51527,69275
137393,78583
137393,76750
138046,89142
138046,66191
11157,91339
11157,63994
89607,103018
89607,52315
93497,96134
93497,59199
143856,52078
143856,103255
149609,36682
149609,118651
134535,151586
134535,3747
73485,6797
73485,148536
100487,71251
100487,84082
36302,104252
36302,51081
120968,50910
120968,104423
70786,122797
70786,32536
15427,111489
15427,43844
137279,66484
137279,88849
153019,128604
153019,26729
86812,50812
86812,104521
26479,120289
26479,35044
99510,144947
99510,10386
129889,46326
129889,109007
121907,81400
121907,73933
153178,95923
153178,59410
15628,91155
15628,64178
153969,70464
153969,84869
22791,70479
22791,84854
97978,12845
97978,142488
152214,56878
152214,98455
146457,70138
146457,85195
101996,43129
101996,112204
113232,4446
113232,150887
19301,117753
19301,37580
152302,97062
152302,58271
94460,100301
94460,55032
68147,137889
68147,17444
13096,74996
13096,80337
154208,144139
154208,11194
33322,43146
33322,112187
55351,46109
55351,109224
150108,92879
150108,62454
91999,83875
91999,71458
7941,66858
7941,88475
147419,56403
147419,98930
48221,7679
48221,147654
92916,30208
92916,125125
144017,81254
144017,74079
114690,131664
114690,23669
13219,29157
13219,126176
48733,17831
48733,137502
45342,92479
45342,62854
142965,31103
142965,124230
9957,1690
9957,153643
18967,85320
18967,70013
71349,29750
71349,125583
6831,47677
6831,107656
4900,37093
4900,118240
117102,148414
117102,6919
83675,40762
83675,114571
55247,148513
55247,6820
108843,74905
108843,80428
7997,8469
7997,146864
55402,33515
55402,121818
85615,684
85615,154649
63286,67927
63286,87406
61125,86863
61125,68470
66672,25738
66672,129595
77484,31399
77484,123934
97038,79904
97038,75429
46890,35132
46890,120201
145440,141902
145440,13431
110410,4462
110410,150871
95255,123033
95255,32300
149405,31240
149405,124093
970,91936
970,63397
86162,71574
86162,83759
134435,32727
134435,122606
12524,30138
12524,125195
60286,17165
60286,138168
98558,109291
98558,46042
139707,33694
139707,121639
87414,29453
87414,125880
136699,67641
136699,87692
127601,74982
127601,80351
15038,114177
15038,41156
97766,69313
97766,86020
110047,50939
110047,104394
138342,145433
138342,9900
108002,26232
108002,129101
126384,68730
126384,86603
27283,143319
27283,12014
108445,151182
108445,4151
146264,56329
146264,99004
105507,41681
105507,113652
11984,34781
11984,120552
150350,98386
150350,56947
110221,55990
110221,99343
151680,3646
151680,151687
42237,152802
42237,2531
67403,73799
67403,81534
45608,25194
45608,130139
118179,104490
118179,50843
102643,142172
102643,13161
111978,149012
111978,6321
21888,41726
21888,113607
117650,128872
117650,26461
70449,70693
70449,84640
67314,84264
67314,71069
139070,56331
139070,99002
155183,78406
155183,76927
91193,121748
91193,33585
135802,148255
135802,7078
115274,135219
115274,20114
5216,149715
5216,5618
107637,10520
107637,144813
28848,15720
28848,139613
126110,124758
126110,30575
136181,32852
136181,122481
88809,26456
88809,128877
100291,113776
100291,41557
95762,38601
95762,116732
64355,91502
64355,63831
38330,3078
38330,152255
44321,39962
44321,115371
98611,79785
98611,75548
12204,90674
12204,64659
69169,147205
69169,8128
83439,24957
83439,130376
97565,116684
97565,38649
25763,67302
25763,88031
151801,99286
151801,56047
114672,103037
114672,52296
54123,98847
54123,56486
125632,112338
125632,42995
71176,10610
71176,144723
79015,52522
79015,102811
56805,113807
56805,41526
110160,118559
110160,36774
32167,112639
32167,42694
143298,101449
143298,53884
102402,89030
102402,66303
133668,145852
133668,9481
151416,38381
151416,116952
155313,8067
155313,147266
118437,125229
118437,30104
114683,134769
114683,20564
91410,50908
91410,104425
42933,112236
42933,43097
70608,153905
70608,1428
59699,116395
59699,38938
140569,26118
140569,129215
45294,82287
45294,73046
90150,33776
90150,121557
241,110844
241,44489
113929,111726
113929,43607
147861,119653
147861,35680
102175,105969
102175,49364
113551,95791
113551,59542
44290,67227
44290,88106
33990,73404
33990,81929
51513,66725
51513,88608
84876,5221
84876,150112
99475,21801
99475,133532
11029,151364
11029,3969
39574,130242
39574,25091
87136,6315
87136,149018
30185,10108
30185,145225
2330,39759
2330,115574
31401,129510
31401,25823
125479,38677
125479,116656
115803,100270
115803,55063
122554,103175
122554,52158
53010,138649
53010,16684
79855,60606
79855,94727
76043,29457
76043,125876
88438,100257
88438,55076
14833,28127
14833,127206
75672,48113
75672,107220
29479,29848
29479,125485
145268,97125
145268,58208
125399,5804
125399,149529
72331,138859
72331,16474
9894,75042
9894,80291
82069,46537
82069,108796
12897,141213
12897,14120
65872,84154
65872,71179
38141,31960
38141,123373
112582,30154
112582,125179
135809,79392
135809,75941
141943,34036
141943,121297
41823,49984
41823,105349
13699,73243
13699,82090
93690,110677
93690,44656
14621,121783
14621,33550
145208,38784
145208,116549
28564,41355
28564,113978
130353,103625
130353,51708
916,77238
916,78095
87338,142028
87338,13305
75830,38256
75830,117077
82273,64797
82273,90536
7760,6782
7760,148551
120981,76567
120981,78766
52385,9803
52385,145530
54829,137586
54829,17747
104459,127914
104459,27419
121005,121383
121005,33950
55034,80376
55034,74957
145613,73525
145613,81808
69765,132512
69765,22821
91287,27898
91287,127435
34692,70609
34692,84724
60148,12915
60148,142418
149069,138588
149069,16745
56404,123824
56404,31509
81887,16754
81887,138579
45576,29610
45576,125723
20977,35055
20977,120278
115229,35168
115229,120165
138571,139318
138571,16015
95123,3270
95123,152063
140505,61777
140505,93556
29602,24176
29602,131157
140918,8515
140918,146818
82245,80910
82245,74423
60253,993
60253,154340
118455,38785
118455,116548
