x,y,Ordre
58092920,5243591,87255846
85143031,48092211,87255846
85143031,39155836,87255846
69960607,33154285,87255846
69960607,54093762,87255846
62819039,10071152,87255846
62819039,77176895,87255846
79002815,37891596,87255846
79002815,49356451,87255846
8080865,17434775,87255846
8080865,69813272,87255846
61039347,69549022,87255846
61039347,17699025,87255846
64495586,15374515,87255846
64495586,71873532,87255846
49659686,28745370,87255846
49659686,58502677,87255846
15895856,54909453,87255846
15895856,32338594,87255846
63897990,38934499,87255846
63897990,48313548,87255846
3283029,36260192,87255846
3283029,50987855,87255846
47155711,68976059,87255846
47155711,18271988,87255846
46779568,19978015,87255846
46779568,67270032,87255846
4372729,23620468,87255846
4372729,63627579,87255846
32640994,17157452,87255846
32640994,70090595,87255846
62669871,21678163,87255846
62669871,65569884,87255846
70525091,77984610,87255846
70525091,9263437,87255846
42259939,40765269,87255846
42259939,46482778,87255846
29640521,2276490,87255846
29640521,84971557,87255846
41885498,8433647,87255846
41885498,78814400,87255846
38734613,57551803,87255846
38734613,29696244,87255846
60392368,30854853,87255846
60392368,56393194,87255846
29520542,56566164,87255846
29520542,30681883,87255846
55679237,64749374,87255846
55679237,22498673,87255846
44303257,13558033,87255846
44303257,73690014,87255846
14109450,13399044,87255846
14109450,73849003,87255846
87128996,64737852,87255846
87128996,22510195,87255846
29913578,66193291,87255846
29913578,21054756,87255846
54178424,81528898,87255846
54178424,5719149,87255846
6152786,53176959,87255846
6152786,34071088,87255846
17748319,72270473,87255846
17748319,14977574,87255846
38957687,42588675,87255846
38957687,44659372,87255846
10802838,84251414,87255846
10802838,2996633,87255846
6005625,66853423,87255846
6005625,20394624,87255846
33376546,57959947,87255846
33376546,29288100,87255846
25827345,13256006,87255846
25827345,73992041,87255846
1295351,64804353,87255846
1295351,22443694,87255846
38628900,82925186,87255846
38628900,4322861,87255846
11819141,49871909,87255846
11819141,37376138,87255846
87060099,33200152,87255846
87060099,54047895,87255846
49300902,40528457,87255846
49300902,46719590,87255846
70919104,42939451,87255846
70919104,44308596,87255846
73030551,49009675,87255846
73030551,38238372,87255846
59197088,49009922,87255846
59197088,38238125,87255846
85434859,49064323,87255846
85434859,38183724,87255846
51310817,60909558,87255846
51310817,26338489,87255846
29063962,943288,87255846
29063962,86304759,87255846
51310493,45657143,87255846
51310493,41590904,87255846
26691081,6845840,87255846
26691081,80402207,87255846
6769715,39613719,87255846
6769715,47634328,87255846
82997277,3011827,87255846
82997277,84236220,87255846
77754810,44312802,87255846
77754810,42935245,87255846
85116928,7987968,87255846
85116928,79260079,87255846
69779869,66018285,87255846
69779869,21229762,87255846
29875243,19487344,87255846
29875243,67760703,87255846
58641948,79009468,87255846
58641948,8238579,87255846
71093950,47141490,87255846
71093950,40106557,87255846
58198254,23615474,87255846
58198254,63632573,87255846
12738885,76619138,87255846
12738885,10628909,87255846
47804051,86531413,87255846
47804051,716634,87255846
68280779,1969479,87255846
68280779,85278568,87255846
60737828,45290953,87255846
60737828,41957094,87255846
65908429,69121637,87255846
65908429,18126410,87255846
79480951,48179682,87255846
79480951,39068365,87255846
34435733,83943609,87255846
34435733,3304438,87255846
50014487,27562698,87255846
50014487,59685349,87255846
26757212,34975553,87255846
26757212,52272494,87255846
18205975,85270536,87255846
18205975,1977511,87255846
69598052,50886838,87255846
69598052,36361209,87255846
84147531,60726719,87255846
84147531,26521328,87255846
86075827,36310166,87255846
86075827,50937881,87255846
43497582,58069405,87255846
43497582,29178642,87255846
59885378,85055403,87255846
59885378,2192644,87255846
55875765,53136201,87255846
55875765,34111846,87255846
5635737,38101402,87255846
5635737,49146645,87255846
63015127,7714356,87255846
63015127,79533691,87255846
82163270,18206008,87255846
82163270,69042039,87255846
113363,79080314,87255846
113363,8167733,87255846
16319838,59643773,87255846
16319838,27604274,87255846
11196195,28063852,87255846
11196195,59184195,87255846
31448702,3171268,87255846
31448702,84076779,87255846
54387654,66101816,87255846
54387654,21146231,87255846
12245929,28059411,87255846
12245929,59188636,87255846
35835548,79752028,87255846
35835548,7496019,87255846
69119394,40690855,87255846
69119394,46557192,87255846
45717701,73836714,87255846
45717701,13411333,87255846
35407398,23753696,87255846
35407398,63494351,87255846
86886953,79158780,87255846
86886953,8089267,87255846
68427165,8619492,87255846
68427165,78628555,87255846
78149130,81133628,87255846
78149130,6114419,87255846
33286782,47837379,87255846
33286782,39410668,87255846
34263331,65958488,87255846
34263331,21289559,87255846
35440463,66713077,87255846
35440463,20534970,87255846
13450154,70816125,87255846
13450154,16431922,87255846
77235256,1012644,87255846
77235256,86235403,87255846
61756943,19247560,87255846
61756943,68000487,87255846
17303401,78123096,87255846
17303401,9124951,87255846
70219019,27125826,87255846
70219019,60122221,87255846
39174257,53640094,87255846
39174257,33607953,87255846
40024266,21441942,87255846
40024266,65806105,87255846
28371295,22767478,87255846
28371295,64480569,87255846
19760796,65540971,87255846
19760796,21707076,87255846
75090573,22544676,87255846
75090573,64703371,87255846
22865713,25206796,87255846
22865713,62041251,87255846
73273210,73153590,87255846
73273210,14094457,87255846
28645194,1458603,87255846
28645194,85789444,87255846
73639209,21140732,87255846
73639209,66107315,87255846
27137933,30439086,87255846
27137933,56808961,87255846
77417776,49690889,87255846
77417776,37557158,87255846
21879699,1141836,87255846
21879699,86106211,87255846
78622725,9690721,87255846
78622725,77557326,87255846
49288501,20892827,87255846
49288501,66355220,87255846
63670835,6989677,87255846
63670835,80258370,87255846
81469380,71509024,87255846
81469380,15739023,87255846
49691117,86258520,87255846
49691117,989527,87255846
48867537,21037798,87255846
48867537,66210249,87255846
2728409,4547756,87255846
2728409,82700291,87255846
22270831,12846808,87255846
22270831,74401239,87255846
84558959,20826371,87255846
84558959,66421676,87255846
80779526,62280682,87255846
80779526,24967365,87255846
35780292,74705607,87255846
35780292,12542440,87255846
29162880,9690692,87255846
29162880,77557355,87255846
23106095,54345836,87255846
23106095,32902211,87255846
68642271,85482543,87255846
68642271,1765504,87255846
53210945,36494524,87255846
53210945,50753523,87255846
18215858,29617506,87255846
18215858,57630541,87255846
237901,2541730,87255846
237901,84706317,87255846
31415927,29073688,87255846
31415927,58174359,87255846
50982046,71682326,87255846
50982046,15565721,87255846
52877269,52598490,87255846
52877269,34649557,87255846
40421757,69767133,87255846
40421757,17480914,87255846
72014663,82640497,87255846
72014663,4607550,87255846
48650607,29866663,87255846
48650607,57381384,87255846
80878180,18448800,87255846
80878180,68799247,87255846
21890589,24498442,87255846
21890589,62749605,87255846
84416537,46570719,87255846
84416537,40677328,87255846
83557848,20400682,87255846
83557848,66847365,87255846
32339645,26761490,87255846
32339645,60486557,87255846
14628885,76402361,87255846
14628885,10845686,87255846
62064620,6038199,87255846
62064620,81209848,87255846
21699492,64207696,87255846
21699492,23040351,87255846
8039698,8567888,87255846
8039698,78680159,87255846
3818483,76607085,87255846
3818483,10640962,87255846
15872961,64540738,87255846
15872961,22707309,87255846
55482398,12372465,87255846
55482398,74875582,87255846
21270440,15924575,87255846
21270440,71323472,87255846
19676167,37817417,87255846
19676167,49430630,87255846
54461048,36292491,87255846
54461048,50955556,87255846
73811254,25364924,87255846
73811254,61883123,87255846
58792062,85175613,87255846
58792062,2072434,87255846
80326951,79774983,87255846
80326951,7473064,87255846
68464867,6295437,87255846
68464867,80952610,87255846
25831395,37333144,87255846
25831395,49914903,87255846
32121719,84383213,87255846
32121719,2864834,87255846
39977104,52782282,87255846
39977104,34465765,87255846
50051989,56183317,87255846
50051989,31064730,87255846
24050827,72572368,87255846
24050827,14675679,87255846
37817246,54860582,87255846
37817246,32387465,87255846
16642173,38783634,87255846
16642173,48464413,87255846
74160671,49915771,87255846
74160671,37332276,87255846
53975118,16146331,87255846
53975118,71101716,87255846
29280171,15604590,87255846
29280171,71643457,87255846
76443667,18382275,87255846
76443667,68865772,87255846
10271681,49065933,87255846
10271681,38182114,87255846
33106828,32142204,87255846
33106828,55105843,87255846
20915522,429211,87255846
20915522,86818836,87255846
2210185,38133323,87255846
2210185,49114724,87255846
14301898,26589395,87255846
14301898,60658652,87255846
30780402,82822413,87255846
30780402,4425634,87255846
13866982,7404737,87255846
13866982,79843310,87255846
1817336,86478663,87255846
1817336,769384,87255846
46740134,29420116,87255846
46740134,57827931,87255846
57766840,17747824,87255846
57766840,69500223,87255846
40965340,36724751,87255846
40965340,50523296,87255846
2259728,18621363,87255846
2259728,68626684,87255846
25036056,11815646,87255846
25036056,75432401,87255846
8581366,66588821,87255846
8581366,20659226,87255846
3750255,20132626,87255846
3750255,67115421,87255846
14311659,47398858,87255846
14311659,39849189,87255846
58148531,78940705,87255846
58148531,8307342,87255846
62631770,40080533,87255846
62631770,47167514,87255846
33491646,63922733,87255846
33491646,23325314,87255846
75899093,48023624,87255846
75899093,39224423,87255846
63105734,72896470,87255846
63105734,14351577,87255846
9669902,37884723,87255846
9669902,49363324,87255846
42139118,64581536,87255846
42139118,22666511,87255846
76475830,49855047,87255846
76475830,37393000,87255846
53572427,9881826,87255846
53572427,77366221,87255846
31459753,64394848,87255846
31459753,22853199,87255846
3493290,11568549,87255846
3493290,75679498,87255846
30967273,9906118,87255846
30967273,77341929,87255846
12814844,4000289,87255846
12814844,83247758,87255846
26427364,3586270,87255846
26427364,83661777,87255846
72446843,48363823,87255846
72446843,38884224,87255846
4706901,33920492,87255846
4706901,53327555,87255846
18308667,32902948,87255846
18308667,54345099,87255846
74138075,62155556,87255846
