x,y
194433,537063
194433,47186
562741,576352
562741,7897
78678,145853
78678,438396
247169,235249
247169,349000
265582,365209
265582,219040
1788,377528
1788,206721
323002,82302
323002,501947
282263,526279
282263,57970
1785,49522
1785,534727
422115,274560
422115,309689
358563,459236
358563,125013
364364,250785
364364,333464
433613,135576
433613,448673
158411,75980
158411,508269
265761,138088
265761,446161
150010,371523
150010,212726
369530,386934
369530,197315
264810,317351
264810,266898
216734,580401
216734,3848
418171,87804
418171,496445
257198,132543
257198,451706
164996,270091
164996,314158
420953,496775
420953,87474
451675,93959
451675,490290
382124,187956
382124,396293
241883,204293
241883,379956
21073,466049
21073,118200
362156,327893
362156,256356
260855,294742
260855,289507
328782,556331
328782,27918
303817,83332
303817,500917
154196,374581
154196,209668
533259,186970
533259,397279
405662,260531
405662,323718
21384,215281
21384,368968
468871,114725
468871,469524
378335,141907
378335,442342
323706,129921
323706,454328
100914,401910
100914,182339
406383,188480
406383,395769
331026,310697
331026,273552
413637,353344
413637,230905
431191,489264
431191,94985
511997,17848
511997,566401
203940,283432
203940,300817
381523,102088
381523,482161
135140,297568
135140,286681
496730,276097
496730,308152
409244,338290
409244,245959
277101,395063
277101,189186
385564,509723
385564,74526
445597,232000
445597,352249
53885,574776
53885,9473
132705,385105
132705,199144
17335,239549
17335,344700
379020,261009
379020,323240
214664,519765
214664,64484
217841,30004
217841,554245
211868,86090
211868,498159
243758,437034
243758,147215
110068,70376
110068,513873
221169,111139
221169,473110
194430,170371
194430,413878
21189,216715
21189,367534
220260,457586
220260,126663
412136,529812
412136,54437
316151,249407
316151,334842
408101,500281
408101,83968
259547,78386
259547,505863
182297,51811
182297,532438
467124,424915
467124,159334
509687,384974
509687,199275
80923,156923
80923,427326
481122,70102
481122,514147
144787,130494
144787,453755
195055,550200
195055,34049
404991,345011
404991,239238
17465,270484
17465,313765
106925,458279
106925,125970
263019,204543
263019,379706
10515,316903
10515,267346
467388,503430
467388,80819
16342,248326
16342,335923
283409,409710
283409,174539
581140,31230
581140,553019
309183,477619
309183,106630
269215,189599
269215,394650
167069,115123
167069,469126
455482,544489
455482,39760
104414,8204
104414,576045
89903,507764
89903,76485
69960,362337
69960,221912
256892,373243
256892,211006
444999,284193
444999,300056
91442,469104
91442,115145
144909,512689
144909,71560
416709,29523
416709,554726
322991,65974
322991,518275
401813,579383
401813,4866
467505,414133
467505,170116
225140,321966
225140,262283
575416,429342
575416,154907
344243,344053
344243,240196
367844,105246
367844,479003
142755,58081
142755,526168
239899,521762
239899,62487
259230,152311
259230,431938
239038,5697
239038,578552
65824,84176
65824,500073
458574,124273
458574,459976
254367,270635
254367,313614
158231,44966
158231,539283
492985,574227
492985,10022
198446,404881
198446,179368
103733,423621
103733,160628
163232,99480
163232,484769
195247,527572
195247,56677
140552,468060
140552,116189
487981,182770
487981,401479
294617,23418
294617,560831
12106,276928
12106,307321
53772,348046
53772,236203
491024,82567
491024,501682
92399,488569
92399,95680
102530,165657
102530,418592
402592,372581
402592,211668
176074,94670
176074,489579
306628,143808
306628,440441
298858,309182
298858,275067
540590,170371
540590,413878
250907,13007
250907,571242
359801,55070
359801,529179
573458,235576
573458,348673
556868,156792
556868,427457
82487,328026
82487,256223
391968,370802
391968,213447
420423,421032
420423,163217
240016,117416
240016,466833
287216,348603
287216,235646
41527,165916
41527,418333
41257,572114
41257,12135
98165,409109
98165,175140
282787,102915
282787,481334
424950,373208
424950,211041
364560,87355
364560,496894
234541,71900
234541,512349
303419,131597
303419,452652
453851,103436
453851,480813
95759,528567
95759,55682
25017,94940
25017,489309
572206,20739
572206,563510
161387,435904
161387,148345
572286,241653
572286,342596
390451,446975
390451,137274
8196,353038
8196,231211
578588,551428
578588,32821
520397,350266
520397,233983
193912,243434
193912,340815
304061,546066
304061,38183
258931,175371
258931,408878
440528,195014
440528,389235
126139,419015
126139,165234
46767,409332
46767,174917
130061,224094
130061,360155
531708,242115
531708,342134
224896,238404
224896,345845
406369,320934
406369,263315
76973,555075
76973,29174
288866,493141
288866,91108
269730,568405
269730,15844
258619,77778
258619,506471
412730,84479
412730,499770
460257,176825
460257,407424
16407,60688
16407,523561
68790,378262
68790,205987
209301,564124
209301,20125
428480,579629
428480,4620
87747,495688
87747,88561
272455,191626
272455,392623
120568,524996
120568,59253
75594,379841
75594,204408
570605,208656
570605,375593
156457,459924
156457,124325
352048,152526
352048,431723
357500,128479
357500,455770
106408,237348
106408,346901
188662,337558
188662,246691
424565,372488
424565,211761
521136,453641
521136,130608
2504,166670
2504,417579
309054,22942
309054,561307
70252,493750
70252,90499
191414,246535
191414,337714
66546,206245
66546,378004
481067,8468
481067,575781
545486,375958
545486,208291
561841,153506
561841,430743
449562,249570
449562,334679
139487,480265
139487,103984
171134,411818
171134,172431
557546,529862
557546,54387
560969,36937
560969,547312
222954,537381
222954,46868
546834,98787
546834,485462
504485,94877
504485,489372
71184,270841
71184,313408
9069,290613
9069,293636
294393,292454
294393,291795
566743,233279
566743,350970
23933,524106
23933,60143
33206,503377
33206,80872
29890,487155
29890,97094
459665,339641
459665,244608
491837,112448
491837,471801
409964,184526
409964,399723
530864,367119
530864,217130
