x,y
111706946,16043279
111706946,483966188
9139838,340040342
9139838,159969125
1945801,244622713
1945801,255386754
466818808,288451441
466818808,211558026
254241576,397437481
254241576,102571986
163439594,415561635
163439594,84447832
483381089,143543842
483381089,356465625
452037772,151565314
452037772,348444153
261906551,302280768
261906551,197728699
480358575,498288019
480358575,1721448
277070842,433171985
277070842,66837482
378034062,87955455
378034062,412054012
31941028,467401416
31941028,32608051
278126177,395330407
278126177,104679060
181116506,435213136
181116506,64796331
401923594,315022858
401923594,184986609
164769824,256182547
164769824,243826920
157448152,240724130
157448152,259285337
196365400,432823504
196365400,67185963
397426409,100048498
397426409,399960969
85161698,39676903
85161698,460332564
87742907,31003234
87742907,469006233
233103458,223568062
233103458,276441405
37764163,124380320
37764163,375629147
245937742,288391104
245937742,211618363
127251433,306672444
127251433,193337023
421427505,335111042
421427505,164898425
46224470,257142124
46224470,242867343
201480986,391776569
201480986,108232898
146665320,3001576
146665320,497007891
460536650,232343058
460536650,267666409
20399995,326717440
20399995,173292027
283832109,496333263
283832109,3676204
179880627,454274521
179880627,45734946
491305870,164085596
491305870,335923871
15235284,7202200
15235284,492807267
99426640,331237968
99426640,168771499
65594957,388142973
65594957,111866494
55048800,387985147
55048800,112024320
195781810,30805275
195781810,469204192
395760346,319994102
395760346,180015365
423449386,3295948
423449386,496713519
464774030,344812451
464774030,155197016
59651308,256548633
59651308,243460834
416053092,315714688
416053092,184294779
241909478,192747148
241909478,307262319
223353411,276354089
223353411,223655378
108831369,326399022
108831369,173610445
173438670,97017771
173438670,402991696
4402258,318780564
4402258,181228903
165019702,217167697
165019702,282841770
140134412,374188660
140134412,125820807
13452955,441382864
13452955,58626603
44254485,476077996
44254485,23931471
432748883,219229
432748883,499790238
305920930,61813882
305920930,438195585
153749153,457502886
153749153,42506581
393039703,438217073
393039703,61792394
111799459,126742133
111799459,373267334
236437767,134589181
236437767,365420286
145542324,79127376
145542324,420882091
403449241,74461114
403449241,425548353
412774947,81855496
412774947,418153971
471592764,307543873
471592764,192465594
417639812,469419113
417639812,30590354
331330856,77811585
331330856,422197882
338339579,84934890
338339579,415074577
194438301,487089215
194438301,12920252
161180169,7589863
161180169,492419604
220713382,401368707
220713382,98640760
253580952,306752790
253580952,193256677
432281334,121822063
432281334,378187404
427141569,450166017
427141569,49843450
53050652,109426154
53050652,390583313
2132073,409983337
2132073,90026130
228012594,190581201
228012594,309428266
253005166,95244854
253005166,404764613
332523491,444765542
332523491,55243925
279615082,491037945
279615082,8971522
435438606,404881107
435438606,95128360
308161562,468885327
308161562,31124140
430932761,84796667
430932761,415212800
493985942,467428443
493985942,32581024
250534927,369777959
250534927,130231508
15237865,154574582
15237865,345434885
377661243,200771397
377661243,299238070
47811205,309397279
47811205,190612188
212719062,272416328
212719062,227593139
386309933,462005239
386309933,38004228
196996618,466386487
196996618,33622980
143981440,69648661
143981440,430360806
240707057,379084075
240707057,120925392
15759733,15583181
15759733,484426286
220002464,266669142
220002464,233340325
3866540,474901922
3866540,25107545
317331484,497833896
317331484,2175571
156720306,447380349
156720306,52629118
100669033,260566134
100669033,239443333
221539294,356600759
221539294,143408708
350098468,57129194
350098468,442880273
74190780,86458605
74190780,413550862
411661919,454850665
411661919,45158802
74730654,100970466
74730654,399039001
281911449,396136333
281911449,103873134
495511973,117869903
495511973,382139564
167926458,143349171
167926458,356660296
221522215,216750266
221522215,283259201
497828404,117841971
497828404,382167496
50909371,415306556
50909371,84702911
29099227,471671245
29099227,28338222
350632640,167614527
350632640,332394940
405905613,487678329
405905613,12331138
465731661,479871799
465731661,20137668
446635793,172775599
446635793,327233868
242882993,226344656
242882993,273664811
33359053,487118866
33359053,12890601
277468230,168195613
277468230,331813854
25333080,371490133
25333080,128519334
58977288,78219381
58977288,421790086
123615774,182307633
