x,y,Ordre
36865,18518,1391
36865,31475,1391
10452,43050,2782
10452,6943,2782
31693,8346,1391
31693,41647,1391
35261,10922,4173
35261,39071,4173
30230,20109,50076
30230,29884,50076
5410,21703,16692
5410,28290,16692
3061,26589,50076
3061,23404,50076
27471,44702,12519
27471,5291,12519
3774,41803,50076
3774,8190,50076
32875,48535,8346
32875,1458,8346
25478,15308,16692
25478,34685,16692
42969,24313,12519
42969,25680,12519
5696,39763,16692
5696,10230,16692
37835,38141,12519
37835,11852,12519
20074,46588,12519
20074,3405,12519
35042,37550,25038
35042,12443,25038
15902,2866,50076
15902,47127,50076
24343,44455,12519
24343,5538,12519
32099,48254,50076
32099,1739,50076
32086,4372,50076
32086,45621,50076
19741,24177,1391
19741,25816,1391
40909,1870,12519
40909,48123,12519
19962,27887,4173
19962,22106,4173
25536,41878,4173
25536,8115,4173
24654,40971,50076
24654,9022,50076
3410,5434,12519
3410,44559,12519
22834,126,50076
22834,49867,50076
6359,33781,16692
6359,16212,16692
26698,32639,50076
26698,17354,50076
40584,22897,50076
40584,27096,50076
32405,46117,1391
32405,3876,1391
49206,36920,50076
49206,13073,50076
23381,38680,1926
23381,11313,1926
13812,26656,16692
13812,23337,16692
20216,8883,50076
20216,41110,50076
47763,44704,50076
47763,5289,50076
14226,13379,12519
14226,36614,12519
33148,7447,25038
33148,42546,25038
11735,19023,12519
11735,30970,12519
15234,653,16692
15234,49340,16692
44586,49224,25038
44586,769,25038
20214,15416,50076
20214,34577,50076
6272,27380,25038
6272,22613,25038
837,34573,12519
837,15420,12519
31199,10773,25038
31199,39220,25038
6270,11409,25038
6270,38584,25038
38486,22179,25038
38486,27814,25038
30348,16188,50076
30348,33805,50076
49332,43103,25038
49332,6890,25038
5195,28826,4173
5195,21167,4173
15801,33256,12519
15801,16737,12519
8028,14329,50076
8028,35664,50076
3687,24417,12519
3687,25576,12519
49065,30958,25038
49065,19035,25038
17583,9473,5564
17583,40520,5564
46966,21587,50076
46966,28406,50076
18844,4762,50076
18844,45231,50076
45977,39953,50076
45977,10040,50076
38291,32219,25038
38291,17774,25038
41821,30969,8346
41821,19024,8346
16307,42795,50076
16307,7198,50076
38590,2477,963
38590,47516,963
513,46684,50076
513,3309,50076
5121,1499,16692
5121,48494,16692
49640,35116,12519
49640,14877,12519
48496,21049,8346
48496,28944,8346
26219,2018,8346
26219,47975,8346
3977,31164,12519
3977,18829,12519
6867,6052,12519
6867,43941,12519
2980,49534,1391
2980,459,1391
32546,25667,16692
32546,24326,16692
33358,13225,1284
33358,36768,1284
42796,42204,12519
42796,7789,12519
38036,45818,50076
38036,4175,50076
32972,27487,16692
32972,22506,16692
4568,17392,1391
4568,32601,1391
27794,17521,50076
27794,32472,50076
44744,20204,50076
44744,29789,50076
40160,42227,25038
40160,7766,25038
13897,11096,50076
13897,38897,50076
27310,14390,2782
27310,35603,2782
11081,32041,50076
11081,17952,50076
20450,25372,5564
20450,24621,5564
25871,14540,321
25871,35453,321
1919,17280,12519
1919,32713,12519
4135,35341,5564
4135,14652,5564
27405,9786,25038
27405,40207,25038
37673,19886,16692
37673,30107,16692
13609,4147,25038
13609,45846,25038
10265,16688,50076
10265,33305,50076
42051,47899,16692
42051,2094,16692
19261,18016,50076
19261,31977,50076
33477,10463,8346
33477,39530,8346
34720,25511,50076
34720,24482,50076
39523,1815,50076
39523,48178,50076
25908,16052,12519
25908,33941,12519
19242,18439,50076
19242,31554,50076
43756,36285,5564
43756,13708,5564
5129,5145,8346
5129,44848,8346
49785,38823,8346
49785,11170,8346
9607,7657,50076
9607,42336,50076
23112,33797,5564
23112,16196,5564
17532,31521,25038
17532,18472,25038
49514,14624,12519
49514,35369,12519
6725,16652,25038
6725,33341,25038
33609,47278,963
33609,2715,963
24188,49727,12519
24188,266,12519
27285,39320,4173
27285,10673,4173
37035,9901,50076
37035,40092,50076
10088,38598,50076
10088,11395,50076
5978,49776,12519
5978,217,12519
43781,36123,2782
43781,13870,2782
31638,17420,3852
31638,32573,3852
19818,2105,12519
19818,47888,12519
48361,42982,16692
48361,7011,16692
4399,2722,25038
4399,47271,25038
26195,22323,12519
26195,27670,12519
15989,10092,12519
15989,39901,12519
48596,28250,4173
48596,21743,4173
32918,18455,50076
32918,31538,50076
46914,12907,8346
46914,37086,8346
41020,11803,5564
41020,38190,5564
11182,10940,50076
11182,39053,50076
18108,24969,50076
18108,25024,50076
20195,6453,16692
20195,43540,16692
21447,44668,50076
21447,5325,50076
19437,41619,12519
19437,8374,12519
30130,23954,16692
30130,26039,16692
22334,11879,12519
22334,38114,12519
30047,29355,8346
30047,20638,8346
39037,12932,12519
39037,37061,12519
20625,30045,16692
20625,19948,16692
38284,22619,50076
38284,27374,50076
23851,11140,1391
23851,38853,1391
20343,11513,12519
20343,38480,12519
8589,27463,4173
8589,22530,4173
14816,23520,50076
14816,26473,50076
40465,6485,50076
40465,43508,50076
32625,34066,12519
32625,15927,12519
39712,8279,50076
39712,41714,50076
18422,3634,50076
18422,46359,50076
28549,9544,50076
28549,40449,50076
30090,7389,12519
30090,42604,12519
34631,39615,16692
34631,10378,16692
49559,37051,12519
49559,12942,12519
13572,14837,5564
13572,35156,5564
24457,31298,25038
24457,18695,25038
16538,5134,2782
16538,44859,2782
20950,45020,1926
20950,4973,1926
9745,23559,4173
9745,26434,4173
46010,23485,8346
46010,26508,8346
37876,44242,107
37876,5751,107
19455,28676,25038
19455,21317,25038
41839,21524,8346
41839,28469,8346
48961,2138,25038
48961,47855,25038
20857,29610,50076
20857,20383,50076
25075,21009,12519
25075,28984,12519
38913,42474,16692
38913,7519,16692
29076,32907,1391
29076,17086,1391
39575,44273,4173
39575,5720,4173
19577,23095,50076
19577,26898,50076
4054,20484,50076
4054,29509,50076
47011,7284,16692
47011,42709,16692
28996,20469,16692
28996,29524,16692
48241,8761,50076
48241,41232,50076
29181,48172,5564
29181,1821,5564
3180,15623,4173
3180,34370,4173
29281,21815,963
29281,28178,963
16481,37973,4173
16481,12020,4173
49246,14938,12519
49246,35055,12519
48223,21286,50076
48223,28707,50076
13204,43982,963
13204,6011,963
29470,8056,12519
29470,41937,12519
38760,40581,2782
38760,9412,2782
14906,29141,25038
14906,20852,25038
14347,17378,1391
14347,32615,1391
29617,1607,12519
29617,48386,12519
3392,47618,12519
3392,2375,12519
41775,43245,8346
41775,6748,8346
18956,16602,25038
18956,33391,25038
10283,33932,16692
10283,16061,16692
48994,32467,8346
48994,17526,8346
35044,34768,12519
35044,15225,12519
38702,24286,25038
38702,25707,25038
40325,17128,50076
40325,32865,50076
24921,7307,25038
24921,42686,25038
23218,39210,428
23218,10783,428
15926,8929,25038
15926,41064,25038
10017,25690,1391
10017,24303,1391
12692,26404,25038
12692,23589,25038
47145,2217,16692
47145,47776,16692
21674,1097,5564
21674,48896,5564
8037,26075,25038
8037,23918,25038
37478,43410,50076
37478,6583,50076
6839,49210,50076
6839,783,50076
39683,38783,25038
39683,11210,25038
6920,8244,12519
6920,41749,12519
46756,14073,50076
46756,35920,50076
14880,2455,25038
14880,47538,25038
7162,31699,50076
7162,18294,50076
19028,20037,12519
19028,29956,12519
12702,7474,2782
12702,42519,2782
8957,14292,50076
8957,35701,50076
38351,19931,16692
38351,30062,16692
4503,10927,5564
4503,39066,5564
3374,14875,4173
3374,35118,4173
17973,8268,8346
17973,41725,8346
7971,49178,16692
7971,815,16692
980,4335,2782
980,45658,2782
46965,46628,12519
46965,3365,12519
36521,39277,4173
36521,10716,4173
385,24631,12519
385,25362,12519
48817,37687,8346
48817,12306,8346
6402,17240,321
6402,32753,321
26391,49981,50076
26391,12,50076
10613,11926,50076
10613,38067,50076
14535,15484,16692
14535,34509,16692
15123,11345,12519
15123,38648,12519
44018,36936,5564
44018,13057,5564
5821,893,16692
5821,49100,16692
2429,45114,321
2429,4879,321
40448,29780,16692
40448,20213,16692
7242,39110,50076
7242,10883,50076
49010,31407,25038
49010,18586,25038
9008,29986,1391
9008,20007,1391
19668,12930,50076
19668,37063,50076
28018,25898,12519
28018,24095,12519
5671,35652,428
5671,14341,428
21561,22263,1391
21561,27730,1391
9896,40232,3852
9896,9761,3852
5350,46990,25038
5350,3003,25038
15496,4144,50076
15496,45849,50076
344,16900,16692
344,33093,16692
27499,11288,25038
27499,38705,25038
13436,27247,4173
13436,22746,4173
6961,15113,5564
6961,34880,5564
17632,12022,321
17632,37971,321
15941,32732,50076
15941,17261,50076
27534,28746,12519
27534,21247,12519
40222,48953,25038
40222,1040,25038
41900,16924,25038
41900,33069,25038
844,28407,25038
844,21586,25038
3455,44446,4173
3455,5547,4173
35307,26075,25038
35307,23918,25038
5167,15329,50076
5167,34664,50076
26523,1287,25038
26523,48706,25038
2837,38477,12519
2837,11516,12519
48336,25878,1391
48336,24115,1391
40981,31967,12519
40981,18026,12519
23772,20528,8346
23772,29465,8346
36497,6602,8346
36497,43391,8346
22013,38662,25038
22013,11331,25038
17389,34792,25038
17389,15201,25038
21864,37465,25038
21864,12528,25038
14555,20473,50076
14555,29520,50076
8273,20448,50076
8273,29545,50076
32952,36056,25038
32952,13937,25038
11430,42406,50076
11430,7587,50076
44442,47683,12519
44442,2310,12519
17277,22358,5564
17277,27635,5564
36422,27076,1926
36422,22917,1926
45609,22122,16692
45609,27871,16692
37285,16149,50076
37285,33844,50076
43170,6409,12519
43170,43584,12519
24064,44271,12519
24064,5722,12519
3506,0,2
33896,38281,50076
33896,11712,50076
19504,10443,12519
19504,39550,12519
8562,8864,12519
8562,41129,12519
12332,24391,50076
12332,25602,50076
37861,26235,25038
37861,23758,25038
41639,43755,12519
41639,6238,12519
23549,41717,16692
23549,8276,16692
12758,5006,12519
12758,44987,12519
40194,32336,50076
40194,17657,50076
31999,26799,8346
31999,23194,8346
14249,49507,50076
14249,486,50076
23018,11105,25038
23018,38888,25038
912,29929,12519
912,20064,12519
7942,23492,16692
7942,26501,16692
47372,25500,25038
47372,24493,25038
17251,38380,642
17251,11613,642
4688,12779,156
4688,37214,156
14950,27407,50076
14950,22586,50076
23544,2881,3852
23544,47112,3852
43013,27478,16692
43013,22515,16692
35769,42128,8346
35769,7865,8346
44809,30705,50076
44809,19288,50076
29804,17114,50076
29804,32879,50076
41984,29308,50076
41984,20685,50076
32904,22475,16692
32904,27518,16692
22203,44491,8346
22203,5502,8346
23125,43428,12519
23125,6565,12519
22269,18736,50076
22269,31257,50076
36627,30164,50076
36627,19829,50076
45115,2,50076
45115,49991,50076
25073,17197,1391
25073,32796,1391
39336,21072,1391
39336,28921,1391
9936,47639,12519
9936,2354,12519
13941,21434,12519
13941,28559,12519
26683,11288,50076
26683,38705,50076
23980,47399,12519
23980,2594,12519
4181,37240,8346
4181,12753,8346
27145,28173,50076
27145,21820,50076
472,1079,25038
472,48914,25038
35060,41604,12519
35060,8389,12519
32263,30287,16692
32263,19706,16692
16035,24536,50076
16035,25457,50076
35305,43414,12519
35305,6579,12519
49157,4403,4173
49157,45590,4173
12830,12755,963
12830,37238,963
14411,8026,50076
14411,41967,50076
45096,40550,12519
45096,9443,12519
23503,8492,50076
23503,41501,50076
34396,40504,50076
34396,9489,50076
13969,15660,12519
13969,34333,12519
46428,40077,12519
46428,9916,12519
48960,26526,12519
48960,23467,12519
45527,6921,50076
45527,43072,50076
41509,46632,50076
41509,3361,50076
45120,7583,4173
45120,42410,4173
10443,37840,4173
10443,12153,4173
36779,15160,5564
36779,34833,5564
23976,21905,2782
23976,28088,2782
29712,11539,3852
29712,38454,3852
29928,44134,50076
29928,5859,50076
21752,5955,963
21752,44038,963
23630,19607,4173
23630,30386,4173
18439,1593,16692
18439,48400,16692
38565,44134,16692
38565,5859,16692
39304,14923,8346
39304,35070,8346
3476,32761,50076
3476,17232,50076
2059,34385,12519
2059,15608,12519
11057,9786,50076
11057,40207,50076
32780,42910,1391
32780,7083,1391
4134,31739,25038
4134,18254,25038
37541,25853,16692
37541,24140,16692
3613,23433,5564
3613,26560,5564
11852,8166,25038
11852,41827,25038
30836,26665,50076
30836,23328,50076
44663,29274,12519
44663,20719,12519
15867,25108,12519
15867,24885,12519
27376,9445,5564
27376,40548,5564
35160,22886,12519
35160,27107,12519
7124,494,50076
7124,49499,50076
40639,6105,25038
40639,43888,25038
26660,8783,25038
26660,41210,25038
7714,16164,12519
7714,33829,12519
18201,38024,642
18201,11969,642
14921,28919,50076
14921,21074,50076
6835,36325,8346
6835,13668,8346
5122,35521,5564
5122,14472,5564
28919,9253,12519
28919,40740,12519
2514,14077,50076
2514,35916,50076
36813,39572,12519
36813,10421,12519
28972,28580,2782
28972,21413,2782
27844,30806,5564
27844,19187,5564
10035,32101,50076
10035,17892,50076
6154,44075,50076
6154,5918,50076
12312,30582,12519
12312,19411,12519
17015,137,8346
17015,49856,8346
7166,5713,16692
7166,44280,16692
49501,3882,25038
49501,46111,25038
46217,11209,5564
46217,38784,5564
24924,42607,25038
24924,7386,25038
14677,16870,50076
14677,33123,50076
17688,3284,50076
17688,46709,50076
17463,21433,2782
17463,28560,2782
25289,754,25038
25289,49239,25038
41451,20857,50076
41451,29136,50076
31970,10919,50076
31970,39074,50076
29437,8948,5564
29437,41045,5564
24976,37218,12519
24976,12775,12519
20480,30779,25038
20480,19214,25038
46033,23752,50076
46033,26241,50076
20599,13986,16692
20599,36007,16692
25343,31569,1391
25343,18424,1391
12330,24859,16692
12330,25134,16692
34551,34386,12519
34551,15607,12519
16058,33982,12519
16058,16011,12519
13654,302,16692
13654,49691,16692
409,40129,12519
409,9864,12519
29746,48092,4173
29746,1901,4173
48114,20624,50076
48114,29369,50076
22274,23039,16692
22274,26954,16692
24508,44528,50076
24508,5465,50076
44988,2019,25038
44988,47974,25038
19911,10987,50076
19911,39006,50076
29930,40723,25038
29930,9270,25038
32456,21521,25038
32456,28472,25038
49701,44611,16692
49701,5382,16692
164,42644,25038
164,7349,25038
24496,25040,50076
24496,24953,50076
42056,46134,12519
42056,3859,12519
20959,10756,16692
20959,39237,16692
27448,33852,5564
27448,16141,5564
13506,1376,8346
13506,48617,8346
9839,10464,25038
9839,39529,25038
41325,4236,12519
41325,45757,12519
10516,12737,4173
10516,37256,4173
8353,37467,25038
8353,12526,25038
16999,29493,50076
16999,20500,50076
44777,5994,8346
44777,43999,8346
3817,33171,50076
3817,16822,50076
22022,7080,12519
22022,42913,12519
8736,3860,3852
8736,46133,3852
27569,27228,50076
27569,22765,50076
18468,24977,5564
18468,25016,5564
11882,30998,25038
11882,18995,25038
3960,5924,2782
3960,44069,2782
17196,45638,50076
17196,4355,50076
42059,8934,12519
42059,41059,12519
6614,44017,12519
6614,5976,12519
6238,24665,16692
6238,25328,16692
34532,42814,25038
34532,7179,25038
28903,36714,12519
28903,13279,12519
11417,33576,50076
11417,16417,50076
1543,18697,12519
1543,31296,12519
17622,11377,25038
17622,38616,25038
26882,31684,50076
26882,18309,50076
29153,4628,1926
29153,45365,1926
43373,47501,25038
43373,2492,25038
2235,11557,12519
2235,38436,12519
12782,13600,50076
12782,36393,50076
14602,6125,25038
14602,43868,25038
17848,35320,5564
17848,14673,5564
32018,24524,12519
32018,25469,12519
23171,18961,12519
23171,31032,12519
45175,17557,214
45175,32436,214
17635,11796,5564
17635,38197,5564
33686,36001,50076
33686,13992,50076
16417,43879,5564
16417,6114,5564
1920,32497,50076
1920,17496,50076
43318,46664,50076
43318,3329,50076
41552,31230,16692
41552,18763,16692
10655,11994,50076
