x,y
229944,251463
229944,159238
120455,234625
120455,176076
95443,175241
95443,235460
271314,36943
271314,373758
267186,271708
267186,138993
144477,191609
144477,219092
29078,215818
29078,194883
6748,129270
6748,281431
39409,259357
39409,151344
245415,118496
245415,292205
47496,111332
47496,299369
337860,339334
337860,71367
171452,328000
171452,82701
54410,62806
54410,347895
190924,135687
190924,275014
303269,103694
303269,307007
134305,308568
134305,102133
102910,221888
102910,188813
214009,141522
214009,269179
117956,226434
117956,184267
163376,265488
163376,145213
299145,92696
299145,318005
69377,352747
69377,57954
364490,267692
364490,143009
164690,70183
164690,340518
138321,364501
138321,46200
72930,402174
72930,8527
92982,59709
92982,350992
146361,158990
146361,251711
254945,253971
254945,156730
84795,7916
84795,402785
78776,402469
78776,8232
103673,322716
103673,87985
272798,172425
272798,238276
136408,97624
136408,313077
304125,148631
304125,262070
107247,7689
107247,403012
182081,159721
182081,250980
169761,92127
169761,318574
126108,344369
126108,66332
15730,357181
15730,53520
171823,270041
171823,140660
177792,270622
177792,140079
195194,386484
195194,24217
95595,241129
95595,169572
307407,85930
307407,324771
240196,57240
240196,353461
351640,244597
351640,166104
343830,410302
343830,399
100313,146905
100313,263796
261675,336716
261675,73985
212648,245673
212648,165028
169335,38615
169335,372086
381062,245622
381062,165079
8377,306204
8377,104497
328367,393082
328367,17619
295925,123911
295925,286790
138033,375816
138033,34885
239821,243952
239821,166749
94297,43568
94297,367133
24769,36701
24769,374000
195478,146309
195478,264392
258911,32653
258911,378048
351421,32092
351421,378609
195882,107639
195882,303062
85296,28763
85296,381938
292673,353080
292673,57621
376849,27800
376849,382901
91744,397328
91744,13373
199270,113958
199270,296743
361638,303246
361638,107455
335580,119456
335580,291245
34157,152156
34157,258545
250454,5717
250454,404984
39085,126982
39085,283719
32306,58467
32306,352234
317642,2793
317642,407908
211251,291715
211251,118986
382643,286240
382643,124461
254283,308815
254283,101886
82078,120381
82078,290320
90494,185324
90494,225377
148441,229616
148441,181085
193712,55649
193712,355052
100203,178145
100203,232556
172017,1783
172017,408918
142867,120768
142867,289933
68873,286927
68873,123774
387332,127410
387332,283291
265133,145415
265133,265286
166300,78639
166300,332062
213981,176758
213981,233943
11190,370582
11190,40119
188983,59111
188983,351590
365010,199552
365010,211149
239367,406386
239367,4315
213037,389367
213037,21334
66555,142762
66555,267939
134347,87038
134347,323663
393883,20411
393883,390290
117771,89318
117771,321383
333280,12660
333280,398041
25065,339854
25065,70847
325584,242468
325584,168233
378462,360981
378462,49720
319707,302920
319707,107781
404714,365301
404714,45400
95526,351681
95526,59020
215341,185762
215341,224939
275159,393902
275159,16799
193812,47347
193812,363354
102883,190000
102883,220701
302163,248471
302163,162230
234876,120725
234876,289976
123830,108944
123830,301757
30156,401255
30156,9446
317146,256398
317146,154303
395603,77497
395603,333204
298683,217071
298683,193630
334255,85565
334255,325136
107561,146244
107561,264457
377684,4668
377684,406033
136483,173806
136483,236895
213319,72669
213319,338032
102999,122152
102999,288549
298704,101375
298704,309326
88081,243623
88081,167078
269238,124303
269238,286398
112010,267969
112010,142732
116263,317525
116263,93176
283518,353749
283518,56952
68137,382347
68137,28354
234701,397184
234701,13517
120934,353981
120934,56720
86300,255289
86300,155412
218620,377929
218620,32772
375956,392160
375956,18541
244713,82663
244713,328038
377859,151290
377859,259411
247859,361297
247859,49404
79338,311278
79338,99423
279573,45066
279573,365635
41575,74506
41575,336195
5531,59719
5531,350982
33531,41346
33531,369355
345451,251530
345451,159171
58428,94838
58428,315863
223522,246415
223522,164286
322413,265894
322413,144807
381058,128130
381058,282571
395564,152208
395564,258493
384591,20510
384591,390191
399620,373538
399620,37163
34106,61251
34106,349450
229163,117508
229163,293193
353940,364552
353940,46149
90957,244022
90957,166679
355162,269405
355162,141296
61300,213360
61300,197341
140547,274575
140547,136126
160739,55252
160739,355449
211940,128150
211940,282551
316357,36529
316357,374172
206196,110395
206196,300306
240656,381225
240656,29476
271936,113646
271936,297055
173934,380095
173934,30606
389881,363326
389881,47375
216509,360745
216509,49956
104337,245567
104337,165134
245059,176162
245059,234539
53090,229025
53090,181676
313590,147048
313590,263653
202203,271115
202203,139586
402872,112193
402872,298508
213393,113145
213393,297556
146527,329372
146527,81329
302336,32147
302336,378554
287868,206030
287868,204671
364544,257115
364544,153586
272741,223458
272741,187243
118936,92006
118936,318695
144381,326443
144381,84258
119434,221371
119434,189330
267165,112307
267165,298394
223461,156151
223461,254550
174286,402681
174286,8020
250840,76463
250840,334238
361780,117394
361780,293307
136957,123357
136957,287344
392642,186272
392642,224429
289467,321214
289467,89487
392247,247377
392247,163324
243069,300321
243069,110380
92558,91754
92558,318947
106725,53348
106725,357353
248305,197508
248305,213193
315565,167913
315565,242788
408556,19952
408556,390749
281678,263578
281678,147123
157556,343218
157556,67483
126225,181412
126225,229289
5812,101426
5812,309275
97740,250228
97740,160473
360111,342634
360111,68067
158590,170553
158590,240148
328921,154371
328921,256330
166955,306994
166955,103707
370012,332882
370012,77819
347158,268821
347158,141880
205330,124160
205330,286541
313164,286190
313164,124511
21752,147198
21752,263503
303652,353485
303652,57216
58104,385913
58104,24788
105117,376166
105117,34535
159286,273467
159286,137234
203172,52578
203172,358123
28118,272533
28118,138168
204610,256396
204610,154305
322007,93527
322007,317174
63155,327187
63155,83514
234260,333321
234260,77380
351435,343842
351435,66859
378355,371440
378355,39261
61903,61908
61903,348793
269986,238576
269986,172125
347386,57586
347386,353115
352430,55025
352430,355676
179484,87272
179484,323429
385428,51946
385428,358755
310306,154111
310306,256590
327066,196504
327066,214197
361058,341261
361058,69440
212564,46553
212564,364148
64797,12239
64797,398462
48376,97371
48376,313330
17428,275463
17428,135238
88943,324357
88943,86344
351310,292435
351310,118266
295882,378209
295882,32492
401097,115958
401097,294743
104016,210163
104016,200538
162903,112141
162903,298560
35540,196950
35540,213751
298306,163713
298306,246988
22327,242367
22327,168334
404547,139231
404547,271470
362457,196972
362457,213729
310094,247063
310094,163638
277786,215810
277786,194891
357128,171129
357128,239572
82032,339248
82032,71453
202569,110156
202569,300545
128169,209328
128169,201373
398690,131863
398690,278838
226633,54013
226633,356688
63823,410046
63823,655
18573,322419
18573,88282
104478,2483
104478,408218
268377,209905
268377,200796
298486,137693
298486,273008
36085,85481
36085,325220
251907,184071
251907,226630
351236,343200
351236,67501
15505,126481
15505,284220
314992,352624
314992,58077
342888,200060
342888,210641
168272,383430
168272,27271
170320,255889
170320,154812
133708,310440
133708,100261
34160,263315
34160,147386
185734,192649
185734,218052
267260,385258
267260,25443
393744,160302
393744,250399
352986,141301
352986,269400
73601,317563
73601,93138
214519,169887
214519,240814
70503,334816
70503,75885
394441,177138
394441,233563
104933,397403
104933,13298
160147,3218
160147,407483
346070,163071
346070,247630
229631,101914
229631,308787
348487,161682
348487,249019
64579,337207
64579,73494
350825,174206
350825,236495
301220,39330
301220,371371
219955,9530
219955,401171
309857,160982
309857,249719
292183,343578
292183,67123
365041,12992
365041,397709
66132,35632
66132,375069
303062,321614
303062,89087
307215,74724
307215,335977
326744,256058
326744,154643
173662,396266
173662,14435
334531,230208
334531,180493
327286,162306
327286,248395
95902,161881
95902,248820
309553,110676
309553,300025
189773,96250
189773,314451
145544,256518
145544,154183
201138,7503
201138,403198
268955,206085
268955,204616
229625,386400
229625,24301
233509,339372
233509,71329
322735,405516
322735,5185
210489,337377
210489,73324
173935,57992
173935,352709
32246,180548
32246,230153
336888,80833
336888,329868
139377,32965
139377,377736
103614,8244
103614,402457
155109,384778
155109,25923
92114,123302
92114,287399
109025,218490
109025,192211
328372,113699
328372,297002
272407,65656
272407,345045
10591,241472
10591,169229
120703,105158
120703,305543
61524,119796
61524,290905
160667,380488
160667,30213
159329,359026
159329,51675
326310,204324
326310,206377
257063,300286
257063,110415
344658,313215
344658,97486
11413,209293
11413,201408
275127,105658
275127,305043
290564,46240
290564,364461
238109,394699
238109,16002
30946,269838
30946,140863
392243,195202
392243,215499
154350,180379
154350,230322
366856,336684
366856,74017
262023,239634
262023,171067
200906,71894
200906,338807
337659,204532
337659,206169
304115,41022
304115,369679
209691,49466
209691,361235
240984,251175
240984,159526
76039,166983
76039,243718
55029,219004
55029,191697
3057,301731
3057,108970
27684,190936
27684,219765
33918,223241
33918,187460
94703,201563
94703,209138
139265,305351
139265,105350
49699,74873
49699,335828
128602,221861
128602,188840
305272,337519
305272,73182
216721,21668
216721,389033
247614,347112
247614,63589
156087,149632
156087,261069
44337,285201
44337,125500
377437,405324
377437,5377
98822,388741
98822,21960
305408,228096
305408,182605
247527,298334
247527,112367
353329,236300
353329,174401
34228,78587
34228,332114
102154,95217
102154,315484
40796,300897
40796,109804
14839,297119
14839,113582
65306,238450
65306,172251
18868,24624
18868,386077
224113,384505
224113,26196
88917,230976
88917,179725
407002,349471
407002,61230
227271,377877
227271,32824
365582,48017
365582,362684
409743,375543
409743,35158
405643,71736
405643,338965
71697,318424
71697,92277
298857,146378
298857,264323
400995,338904
400995,71797
245805,302621
245805,108080
147942,127468
147942,283233
205179,210900
205179,199801
397864,340475
