x,y,Ordre
10773679,52392000,87248034
57486913,40064052,87248034
57486913,47184715,87248034
1446792,46442366,87248034
1446792,40806401,87248034
5744003,62847608,87248034
5744003,24401159,87248034
34631692,41907677,87248034
34631692,45341090,87248034
30820854,10231792,87248034
30820854,77016975,87248034
52417920,28359791,87248034
52417920,58888976,87248034
85851606,5764060,87248034
85851606,81484707,87248034
11570782,40120238,87248034
11570782,47128529,87248034
26959983,81860224,87248034
26959983,5388543,87248034
8307552,34397623,87248034
8307552,52851144,87248034
49527408,37892914,87248034
49527408,49355853,87248034
63525808,23190688,87248034
63525808,64058079,87248034
38856269,22996405,87248034
38856269,64252362,87248034
16939688,21618717,87248034
16939688,65630050,87248034
70852813,17647723,87248034
70852813,69601044,87248034
36181464,36565860,87248034
36181464,50682907,87248034
66749565,44441133,87248034
66749565,42807634,87248034
76085593,19409383,87248034
76085593,67839384,87248034
39166591,27940057,87248034
39166591,59308710,87248034
26219141,13888081,87248034
26219141,73360686,87248034
14858936,12293585,87248034
14858936,74955182,87248034
63377073,75560260,87248034
63377073,11688507,87248034
81149805,46823966,87248034
81149805,40424801,87248034
79619340,21566855,87248034
79619340,65681912,87248034
8371310,56103020,87248034
8371310,31145747,87248034
2990962,2480882,87248034
2990962,84767885,87248034
62620019,36909916,87248034
62620019,50338851,87248034
27006871,41267083,87248034
27006871,45981684,87248034
5536335,13700359,87248034
5536335,73548408,87248034
3367189,34124918,87248034
3367189,53123849,87248034
72943704,63428020,87248034
72943704,23820747,87248034
85056105,609406,87248034
85056105,86639361,87248034
32659723,28825032,87248034
32659723,58423735,87248034
8328291,7874125,87248034
8328291,79374642,87248034
69640815,30732395,87248034
69640815,56516372,87248034
37460496,15640377,87248034
37460496,71608390,87248034
2956149,22405370,87248034
2956149,64843397,87248034
15499193,67551920,87248034
15499193,19696847,87248034
68311391,85018847,87248034
68311391,2229920,87248034
1087154,53244096,87248034
1087154,34004671,87248034
47782343,58429749,87248034
47782343,28819018,87248034
11326493,35439943,87248034
11326493,51808824,87248034
58658011,44972768,87248034
58658011,42275999,87248034
1966927,40260432,87248034
1966927,46988335,87248034
67252844,51757655,87248034
67252844,35491112,87248034
61727908,27738333,87248034
61727908,59510434,87248034
78315899,23382130,87248034
78315899,63866637,87248034
63890972,59608794,87248034
63890972,27639973,87248034
77215689,46134466,87248034
77215689,41114301,87248034
16158103,62256426,87248034
16158103,24992341,87248034
22864652,3670356,87248034
22864652,83578411,87248034
19991484,86177736,87248034
19991484,1071031,87248034
19565627,60395334,87248034
19565627,26853433,87248034
58179095,3569754,87248034
58179095,83679013,87248034
2822099,44772760,87248034
2822099,42476007,87248034
50901912,42311895,87248034
50901912,44936872,87248034
12118922,73590362,87248034
12118922,13658405,87248034
9885974,55009409,87248034
9885974,32239358,87248034
75339524,21297477,87248034
75339524,65951290,87248034
50203756,63510162,87248034
50203756,23738605,87248034
52399870,3938984,87248034
52399870,83309783,87248034
13304178,27386878,87248034
13304178,59861889,87248034
77988095,76093016,87248034
77988095,11155751,87248034
31618288,86395679,87248034
31618288,853088,87248034
74157941,5891836,87248034
74157941,81356931,87248034
28408114,26742496,87248034
28408114,60506271,87248034
74468927,71096518,87248034
74468927,16152249,87248034
69053004,14913803,87248034
69053004,72334964,87248034
39882616,50869937,87248034
39882616,36378830,87248034
27269148,39643516,87248034
27269148,47605251,87248034
21899810,78836915,87248034
21899810,8411852,87248034
57629819,54670230,87248034
57629819,32578537,87248034
54127581,85360293,87248034
54127581,1888474,87248034
8164687,11241812,87248034
8164687,76006955,87248034
43096656,13425370,87248034
43096656,73823397,87248034
57616900,84083142,87248034
57616900,3165625,87248034
85143961,43934176,87248034
85143961,43314591,87248034
68415927,29927530,87248034
68415927,57321237,87248034
51130234,35743139,87248034
51130234,51505628,87248034
66852421,61631837,87248034
66852421,25616930,87248034
40598319,72609997,87248034
40598319,14638770,87248034
21207838,11125827,87248034
21207838,76122940,87248034
41690615,29499317,87248034
41690615,57749450,87248034
35907770,60216814,87248034
35907770,27031953,87248034
40372405,20311229,87248034
40372405,66937538,87248034
10443333,4179659,87248034
10443333,83069108,87248034
67876933,85645308,87248034
67876933,1603459,87248034
79250802,17333675,87248034
79250802,69915092,87248034
49561897,14474786,87248034
49561897,72773981,87248034
53014324,35967421,87248034
53014324,51281346,87248034
77710427,39426627,87248034
77710427,47822140,87248034
32222369,38339013,87248034
32222369,48909754,87248034
23850299,83418237,87248034
23850299,3830530,87248034
72489340,76921069,87248034
72489340,10327698,87248034
85017693,75173011,87248034
85017693,12075756,87248034
48603894,33017155,87248034
48603894,54231612,87248034
3231570,46689389,87248034
3231570,40559378,87248034
45182705,58505120,87248034
45182705,28743647,87248034
25769364,27878497,87248034
25769364,59370270,87248034
8247267,49737759,87248034
8247267,37511008,87248034
30501867,9488361,87248034
30501867,77760406,87248034
54830451,59644239,87248034
54830451,27604528,87248034
46225585,32002282,87248034
46225585,55246485,87248034
18264661,1554261,87248034
18264661,85694506,87248034
29287985,77035077,87248034
29287985,10213690,87248034
80948870,63505712,87248034
80948870,23743055,87248034
76136631,11462927,87248034
76136631,75785840,87248034
57305355,25212954,87248034
57305355,62035813,87248034
21821503,5877555,87248034
21821503,81371212,87248034
37580238,55602612,87248034
37580238,31646155,87248034
59788318,65585936,87248034
59788318,21662831,87248034
51202075,21208369,87248034
51202075,66040398,87248034
66198380,25425559,87248034
66198380,61823208,87248034
43902126,82677991,87248034
43902126,4570776,87248034
69609884,55122031,87248034
69609884,32126736,87248034
18584963,66047134,87248034
18584963,21201633,87248034
23426479,19939208,87248034
23426479,67309559,87248034
44209600,28073124,87248034
44209600,59175643,87248034
3008179,46962506,87248034
3008179,40286261,87248034
21573495,24586707,87248034
21573495,62662060,87248034
73230471,52991024,87248034
73230471,34257743,87248034
9600191,42974405,87248034
9600191,44274362,87248034
10444530,58110274,87248034
10444530,29138493,87248034
7587340,11260504,87248034
7587340,75988263,87248034
84200617,4676000,87248034
84200617,82572767,87248034
52535617,82626271,87248034
52535617,4622496,87248034
6876512,11404057,87248034
6876512,75844710,87248034
16771084,31610773,87248034
16771084,55637994,87248034
8382486,9229531,87248034
8382486,78019236,87248034
8652080,85334469,87248034
8652080,1914298,87248034
70795167,3121743,87248034
70795167,84127024,87248034
51845662,77620670,87248034
51845662,9628097,87248034
84902406,53227468,87248034
84902406,34021299,87248034
72189925,74336356,87248034
72189925,12912411,87248034
14420489,48341053,87248034
14420489,38907714,87248034
8933835,68137141,87248034
8933835,19111626,87248034
54310798,60225645,87248034
54310798,27023122,87248034
46624071,51720214,87248034
46624071,35528553,87248034
86896040,16864213,87248034
86896040,70384554,87248034
39544626,45243654,87248034
39544626,42005113,87248034
64922749,57231318,87248034
64922749,30017449,87248034
61306677,34291302,87248034
61306677,52957465,87248034
78076976,36827784,87248034
78076976,50420983,87248034
55463882,32335539,87248034
55463882,54913228,87248034
81090405,74434256,87248034
81090405,12814511,87248034
77910944,60370330,87248034
77910944,26878437,87248034
70687589,16058633,87248034
70687589,71190134,87248034
41942848,6215469,87248034
41942848,81033298,87248034
14608943,77339132,87248034
14608943,9909635,87248034
47977538,64604427,87248034
47977538,22644340,87248034
6709668,82342328,87248034
6709668,4906439,87248034
51752740,46549595,87248034
51752740,40699172,87248034
43669386,8169716,87248034
43669386,79079051,87248034
30878596,81611293,87248034
30878596,5637474,87248034
75737005,41478171,87248034
75737005,45770596,87248034
80228899,29225325,87248034
80228899,58023442,87248034
42230237,31132199,87248034
42230237,56116568,87248034
46731929,69104371,87248034
46731929,18144396,87248034
84788817,57150091,87248034
84788817,30098676,87248034
57867578,8030506,87248034
57867578,79218261,87248034
43292164,81149231,87248034
43292164,6099536,87248034
82514674,56430792,87248034
82514674,30817975,87248034
23408222,63607923,87248034
23408222,23640844,87248034
86741211,1774289,87248034
86741211,85474478,87248034
41233586,58669606,87248034
41233586,28579161,87248034
7551227,61218950,87248034
7551227,26029817,87248034
41873788,80656149,87248034
41873788,6592618,87248034
50496027,26176744,87248034
50496027,61072023,87248034
87200899,77190571,87248034
87200899,10058196,87248034
78293947,62291546,87248034
78293947,24957221,87248034
2221345,44936072,87248034
2221345,42312695,87248034
10243282,84015059,87248034
10243282,3233708,87248034
39088273,83027315,87248034
39088273,4221452,87248034
44885563,66466252,87248034
44885563,20782515,87248034
35642468,29438345,87248034
35642468,57810422,87248034
60483916,52264152,87248034
60483916,34984615,87248034
13735051,77612332,87248034
13735051,9636435,87248034
46523529,50185278,87248034
46523529,37063489,87248034
64904451,50319776,87248034
64904451,36928991,87248034
70879579,57878261,87248034
70879579,29370506,87248034
73106097,63723879,87248034
73106097,23524888,87248034
75742052,276306,87248034
75742052,86972461,87248034
8530058,30112220,87248034
8530058,57136547,87248034
57948419,69038477,87248034
57948419,18210290,87248034
71063516,85709706,87248034
71063516,1539061,87248034
85472053,30170195,87248034
85472053,57078572,87248034
50270143,8528029,87248034
50270143,78720738,87248034
54663701,10236753,87248034
54663701,77012014,87248034
41418447,64590685,87248034
41418447,22658082,87248034
19073476,70217951,87248034
19073476,17030816,87248034
26133870,29822665,87248034
26133870,57426102,87248034
69018005,11243515,87248034
69018005,76005252,87248034
75673749,75791684,87248034
75673749,11457083,87248034
16737739,79749056,87248034
16737739,7499711,87248034
3779330,29159690,87248034
3779330,58089077,87248034
74699060,35973387,87248034
74699060,51275380,87248034
11237068,24448486,87248034
11237068,62800281,87248034
8542803,77023223,87248034
8542803,10225544,87248034
43093230,34705343,87248034
43093230,52543424,87248034
48148551,61424940,87248034
48148551,25823827,87248034
80037689,52668211,87248034
80037689,34580556,87248034
18794497,402026,87248034
18794497,86846741,87248034
77004997,76968957,87248034
77004997,10279810,87248034
18132326,61222472,87248034
18132326,26026295,87248034
28397524,4321840,87248034
28397524,82926927,87248034
13685854,18569195,87248034
13685854,68679572,87248034
25215228,41227114,87248034
25215228,46021653,87248034
66894787,35568444,87248034
66894787,51680323,87248034
1440963,57258788,87248034
1440963,29989979,87248034
8286323,73410726,87248034
8286323,13838041,87248034
55017916,53186864,87248034
55017916,34061903,87248034
61968649,36510125,87248034
61968649,50738642,87248034
46314016,69881066,87248034
46314016,17367701,87248034
18280918,69230705,87248034
18280918,18018062,87248034
72667023,24289226,87248034
72667023,62959541,87248034
47228218,62269681,87248034
47228218,24979086,87248034
84828101,84318226,87248034
84828101,2930541,87248034
80606310,11417424,87248034
80606310,75831343,87248034
37980041,13076325,87248034
37980041,74172442,87248034
32676236,12198296,87248034
32676236,75050471,87248034
62854555,75622933,87248034
62854555,11625834,87248034
47870065,1595504,87248034
47870065,85653263,87248034
17732781,49679890,87248034
17732781,37568877,87248034
22792671,47639957,87248034
22792671,39608810,87248034
12875645,45358351,87248034
12875645,41890416,87248034
31522938,42331360,87248034
31522938,44917407,87248034
42286121,50628125,87248034
42286121,36620642,87248034
14976904,43391358,87248034
14976904,43857409,87248034
61906008,59180155,87248034
61906008,28068612,87248034
65505282,79074706,87248034
65505282,8174061,87248034
72480880,5174975,87248034
72480880,82073792,87248034
2342375,7184218,87248034
2342375,80064549,87248034
35722671,77491314,87248034
35722671,9757453,87248034
35060165,27294045,87248034
35060165,59954722,87248034
78098109,75733346,87248034
78098109,11515421,87248034
41027782,20667461,87248034
41027782,66581306,87248034
22405862,54328410,87248034
22405862,32920357,87248034
43601361,5809975,87248034
43601361,81438792,87248034
83327202,49362289,87248034
83327202,37886478,87248034
32451835,32348423,87248034
32451835,54900344,87248034
61920340,48892932,87248034
61920340,38355835,87248034
37388710,30197866,87248034
37388710,57050901,87248034
5444500,39927745,87248034
5444500,47321022,87248034
6171289,30291362,87248034
6171289,56957405,87248034
7723608,59626479,87248034
7723608,27622288,87248034
40598156,28482588,87248034
40598156,58766179,87248034
72032304,78061036,87248034
72032304,9187731,87248034
57491791,68574450,87248034
57491791,18674317,87248034
10950135,40572835,87248034
10950135,46675932,87248034
16719164,35835759,87248034
16719164,51413008,87248034
9221576,28850918,87248034
9221576,58397849,87248034
31290602,63861269,87248034
31290602,23387498,87248034
4395746,24025507,87248034
4395746,63223260,87248034
18436572,3623016,87248034
18436572,83625751,87248034
82558753,63938561,87248034
82558753,23310206,87248034
6636437,64245124,87248034
6636437,23003643,87248034
34319710,2378728,87248034
34319710,84870039,87248034
13370060,61702941,87248034
13370060,25545826,87248034
62338092,54783123,87248034
62338092,32465644,87248034
41850026,47701299,87248034
41850026,39547468,87248034
17580337,12805486,87248034
17580337,74443281,87248034
83932524,5371755,87248034
83932524,81877012,87248034
84936696,38032190,87248034
84936696,49216577,87248034
73982657,21297251,87248034
73982657,65951516,87248034
29887491,17562313,87248034
29887491,69686454,87248034
26985319,30041116,87248034
26985319,57207651,87248034
13635663,36995452,87248034
13635663,50253315,87248034
3930691,52355970,87248034
3930691,34892797,87248034
74690596,29221690,87248034
74690596,58027077,87248034
82125123,57117252,87248034
82125123,30131515,87248034
67699003,14540813,87248034
67699003,72707954,87248034
25333758,58860965,87248034
25333758,28387802,87248034
64267471,33762605,87248034
64267471,53486162,87248034
5282810,68920785,87248034
5282810,18327982,87248034
78372632,46915423,87248034
78372632,40333344,87248034
82185905,58893224,87248034
82185905,28355543,87248034
63852410,71073866,87248034
63852410,16174901,87248034
48182555,6454687,87248034
48182555,80794080,87248034
453840,18465413,87248034
453840,68783354,87248034
12802241,19578968,87248034
12802241,67669799,87248034
75454188,43027281,87248034
75454188,44221486,87248034
70984710,74755494,87248034
70984710,12493273,87248034
48147691,82747230,87248034
48147691,4501537,87248034
77985868,12767112,87248034
77985868,74481655,87248034
12422645,12894924,87248034
12422645,74353843,87248034
37732920,14823280,87248034
37732920,72425487,87248034
40329053,25477602,87248034
40329053,61771165,87248034
5150483,42105541,87248034
5150483,45143226,87248034
51251181,66237162,87248034
51251181,21011605,87248034
63438798,64189680,87248034
63438798,23059087,87248034
11948510,35409763,87248034
11948510,51839004,87248034
74479079,38973129,87248034
74479079,48275638,87248034
55865875,47223898,87248034
55865875,40024869,87248034
11316998,83711028,87248034
11316998,3537739,87248034
36441457,68549137,87248034
36441457,18699630,87248034
75665096,54608836,87248034
75665096,32639931,87248034
83309801,7772282,87248034
83309801,79476485,87248034
65758807,4684750,87248034
65758807,82564017,87248034
79805422,71764792,87248034
79805422,15483975,87248034
27070447,51455870,87248034
27070447,35792897,87248034
57199534,24485307,87248034
57199534,62763460,87248034
40580560,72186535,87248034
40580560,15062232,87248034
27574749,14920260,87248034
27574749,72328507,87248034
6591647,61044455,87248034
6591647,26204312,87248034
47465660,57189064,87248034
47465660,30059703,87248034
23124009,8182680,87248034
23124009,79066087,87248034
20226882,21972838,87248034
20226882,65275929,87248034
43393284,41276253,87248034
43393284,45972514,87248034
7740236,9917629,87248034
7740236,77331138,87248034
9351785,46655336,87248034
9351785,40593431,87248034
33233397,86664856,87248034
33233397,583911,87248034
14132308,58744047,87248034
14132308,28504720,87248034
65093653,51599445,87248034
65093653,35649322,87248034
20047143,47405177,87248034
20047143,39843590,87248034
64948101,64113104,87248034
64948101,23135663,87248034
47722819,18970347,87248034
47722819,68278420,87248034
49156898,48904185,87248034
49156898,38344582,87248034
28351986,11780378,87248034
28351986,75468389,87248034
83921880,54656444,87248034
83921880,32592323,87248034
57099346,9737065,87248034
57099346,77511702,87248034
70175549,75481546,87248034
70175549,11767221,87248034
84238682,9283014,87248034
84238682,77965753,87248034
54913204,2035382,87248034
54913204,85213385,87248034
49065703,53434794,87248034
49065703,33813973,87248034
23312168,55250708,87248034
23312168,31998059,87248034
18025713,65248825,87248034
18025713,21999942,87248034
72361201,5883477,87248034
72361201,81365290,87248034
11053363,19321372,87248034
11053363,67927395,87248034
57918730,40689120,87248034
57918730,46559647,87248034
37236642,37922418,87248034
37236642,49326349,87248034
82428875,68744763,87248034
82428875,18504004,87248034
13861374,67549944,87248034
13861374,19698823,87248034
38305227,20739377,87248034
38305227,66509390,87248034
38920171,65674770,87248034
38920171,21573997,87248034
40995174,77884816,87248034
40995174,9363951,87248034
82090604,78266122,87248034
82090604,8982645,87248034
37618031,74025468,87248034
37618031,13223299,87248034
56162833,77192114,87248034
56162833,10056653,87248034
27672802,79071759,87248034
27672802,8177008,87248034
62242619,55620106,87248034
62242619,31628661,87248034
36736463,79541064,87248034
36736463,7707703,87248034
6937185,39675495,87248034
6937185,47573272,87248034
24469064,83499224,87248034
24469064,3749543,87248034
24357170,46786833,87248034
24357170,40461934,87248034
81276102,53306183,87248034
81276102,33942584,87248034
8289794,69550638,87248034
8289794,17698129,87248034
61126107,68791700,87248034
61126107,18457067,87248034
29670260,38289351,87248034
29670260,48959416,87248034
63165692,9482373,87248034
63165692,77766394,87248034
20707133,38931534,87248034
20707133,48317233,87248034
83690665,17065809,87248034
83690665,70182958,87248034
47923804,30054061,87248034
47923804,57194706,87248034
84538655,82387766,87248034
84538655,4861001,87248034
31093165,35026617,87248034
31093165,52222150,87248034
60319411,62837425,87248034
60319411,24411342,87248034
32500610,75747563,87248034
32500610,11501204,87248034
30759545,19621283,87248034
30759545,67627484,87248034
69045170,26287659,87248034
69045170,60961108,87248034
47263303,49653217,87248034
47263303,37595550,87248034
28563993,7210288,87248034
28563993,80038479,87248034
67810005,78631653,87248034
67810005,8617114,87248034
39007654,5806065,87248034
39007654,81442702,87248034
3036035,55220794,87248034
3036035,32027973,87248034
69306502,2931335,87248034
69306502,84317432,87248034
80376067,52673834,87248034
80376067,34574933,87248034
47418113,12737567,87248034
47418113,74511200,87248034
19189347,69780622,87248034
19189347,17468145,87248034
78226722,41992860,87248034
78226722,45255907,87248034
48912162,40098730,87248034
48912162,47150037,87248034
40800203,49581688,87248034
40800203,37667079,87248034
63032854,85075731,87248034
63032854,2173036,87248034
4132036,71567756,87248034
4132036,15681011,87248034
8508206,19999859,87248034
8508206,67248908,87248034
23735172,38753005,87248034
23735172,48495762,87248034
57303090,46461288,87248034
57303090,40787479,87248034
21053094,61164479,87248034
21053094,26084288,87248034
2600029,52312997,87248034
2600029,34935770,87248034
29911702,11481161,87248034
29911702,75767606,87248034
73314929,45660215,87248034
73314929,41588552,87248034
40430788,83592730,87248034
40430788,3656037,87248034
28043383,8040088,87248034
28043383,79208679,87248034
56635801,83099300,87248034
56635801,4149467,87248034
65159063,34865553,87248034
65159063,52383214,87248034
75055900,87063624,87248034
75055900,185143,87248034
84841356,83141648,87248034
84841356,4107119,87248034
11828344,30490929,87248034
11828344,56757838,87248034
79937569,16776515,87248034
79937569,70472252,87248034
75453680,6047423,87248034
75453680,81201344,87248034
585729,23369637,87248034
585729,63879130,87248034
82677144,8912206,87248034
82677144,78336561,87248034
7114237,16365078,87248034
7114237,70883689,87248034
54697911,82251904,87248034
54697911,4996863,87248034
42801902,27960243,87248034
42801902,59288524,87248034
37062532,44696525,87248034
37062532,42552242,87248034
32007305,49731613,87248034
32007305,37517154,87248034
50168949,509702,87248034
50168949,86739065,87248034
74567299,66993484,87248034
74567299,20255283,87248034
23907974,18582418,87248034
23907974,68666349,87248034
72594201,22669524,87248034
72594201,64579243,87248034
73543982,77389071,87248034
73543982,9859696,87248034
16777252,43896215,87248034
16777252,43352552,87248034
61163110,8829960,87248034
61163110,78418807,87248034
80081378,30140614,87248034
80081378,57108153,87248034
12287519,25691890,87248034
12287519,61556877,87248034
78450198,48222125,87248034
78450198,39026642,87248034
9025921,521028,87248034
9025921,86727739,87248034
33880378,52958518,87248034
33880378,34290249,87248034
15789247,8843296,87248034
15789247,78405471,87248034
53106807,57414946,87248034
53106807,29833821,87248034
69230854,44373806,87248034
69230854,42874961,87248034
76440281,51091917,87248034
76440281,36156850,87248034
64131688,30208338,87248034
64131688,57040429,87248034
6720285,69707827,87248034
6720285,17540940,87248034
17448952,38509644,87248034
17448952,48739123,87248034
56018759,54110637,87248034
56018759,33138130,87248034
29884365,53408541,87248034
29884365,33840226,87248034
45640133,27852581,87248034
45640133,59396186,87248034
8484499,19008957,87248034
8484499,68239810,87248034
61995484,74478756,87248034
61995484,12770011,87248034
61858550,58282239,87248034
61858550,28966528,87248034
23772972,28915953,87248034
23772972,58332814,87248034
29533446,35171689,87248034
29533446,52077078,87248034
23302209,80563264,87248034
23302209,6685503,87248034
63406061,22222236,87248034
63406061,65026531,87248034
70457020,44508108,87248034
70457020,42740659,87248034
23898119,31704935,87248034
23898119,55543832,87248034
39261701,76978969,87248034
39261701,10269798,87248034
20488748,81383731,87248034
20488748,5865036,87248034
4289065,76133553,87248034
4289065,11115214,87248034
50786805,27204190,87248034
50786805,60044577,87248034
77238439,30756379,87248034
77238439,56492388,87248034
80563621,51272645,87248034
80563621,35976122,87248034
55376580,54653459,87248034
55376580,32595308,87248034
48120589,69940336,87248034
48120589,17308431,87248034
20690040,24011607,87248034
20690040,63237160,87248034
37154643,12620844,87248034
37154643,74627923,87248034
32188087,83138643,87248034
32188087,4110124,87248034
35149326,58031282,87248034
35149326,29217485,87248034
80740949,11998189,87248034
80740949,75250578,87248034
84159952,18832820,87248034
84159952,68415947,87248034
18931384,87104023,87248034
18931384,144744,87248034
69234836,17592380,87248034
69234836,69656387,87248034
26967275,28957872,87248034
26967275,58290895,87248034
66694784,11121507,87248034
66694784,76127260,87248034
43699865,14692218,87248034
43699865,72556549,87248034
82921298,64814471,87248034
82921298,22434296,87248034
11741485,54189075,87248034
11741485,33059692,87248034
7233954,29709490,87248034
7233954,57539277,87248034
43720148,56571300,87248034
43720148,30677467,87248034
62194323,25615738,87248034
62194323,61633029,87248034
65230657,2548442,87248034
65230657,84700325,87248034
8867373,79376606,87248034
8867373,7872161,87248034
49692907,6184814,87248034
49692907,81063953,87248034
21668697,36098940,87248034
21668697,51149827,87248034
32502336,23709129,87248034
32502336,63539638,87248034
71901334,19912811,87248034
71901334,67335956,87248034
79253466,35447754,87248034
79253466,51801013,87248034
50088042,22663234,87248034
50088042,64585533,87248034
69044239,44758031,87248034
69044239,42490736,87248034
73734881,2315927,87248034
73734881,84932840,87248034
16072953,5216734,87248034
16072953,82032033,87248034
40324261,16696327,87248034
40324261,70552440,87248034
47187884,13436021,87248034
47187884,73812746,87248034
28272468,44052733,87248034
28272468,43196034,87248034
18887389,37587356,87248034
18887389,49661411,87248034
20523264,57238655,87248034
20523264,30010112,87248034
45817251,83454166,87248034
45817251,3794601,87248034
71884755,63938441,87248034
71884755,23310326,87248034
30144069,66394273,87248034
30144069,20854494,87248034
34424226,62628253,87248034
34424226,24620514,87248034
66691363,3295208,87248034
66691363,83953559,87248034
83562004,31652764,87248034
83562004,55596003,87248034
6535774,72853146,87248034
6535774,14395621,87248034
84628933,59227025,87248034
84628933,28021742,87248034
10807326,36993038,87248034
10807326,50255729,87248034
48086729,43000862,87248034
48086729,44247905,87248034
81161558,12602460,87248034
81161558,74646307,87248034
62113796,60514160,87248034
62113796,26734607,87248034
82430617,44179908,87248034
82430617,43068859,87248034
63125948,57871831,87248034
63125948,29376936,87248034
1902932,49406578,87248034
1902932,37842189,87248034
70939993,82857404,87248034
70939993,4391363,87248034
19459203,28968144,87248034
19459203,58280623,87248034
78311519,13795968,87248034
78311519,73452799,87248034
31099561,50888795,87248034
31099561,36359972,87248034
69799087,54981418,87248034
69799087,32267349,87248034
5225885,56408576,87248034
5225885,30840191,87248034
20066872,41825823,87248034
20066872,45422944,87248034
34702996,47309962,87248034
34702996,39938805,87248034
83296982,85243204,87248034
83296982,2005563,87248034
39282056,4662326,87248034
39282056,82586441,87248034
84512533,58763991,87248034
84512533,28484776,87248034
14992458,43704096,87248034
14992458,43544671,87248034
62441699,54412848,87248034
62441699,32835919,87248034
63897238,65743271,87248034
63897238,21505496,87248034
29091059,22909066,87248034
29091059,64339701,87248034
49120680,78318858,87248034
49120680,8929909,87248034
33481995,72210711,87248034
33481995,15038056,87248034
52379422,10222121,87248034
52379422,77026646,87248034
74046277,7536417,87248034
74046277,79712350,87248034
2576714,80651222,87248034
2576714,6597545,87248034
39637585,79470373,87248034
39637585,7778394,87248034
16632506,50494554,87248034
16632506,36754213,87248034
