x,y
446133,176636
446133,308127
125217,334841
125217,149922
118758,107340
118758,377423
372188,210015
372188,274748
269688,11557
269688,473206
363475,389808
363475,94955
246749,299922
246749,184841
369831,361851
369831,122912
26496,76578
26496,408185
152571,327545
152571,157218
108888,436435
108888,48328
125285,241947
125285,242816
89155,139130
89155,345633
453085,8792
453085,475971
71597,41788
71597,442975
376153,346253
376153,138510
314250,412333
314250,72430
266996,217591
266996,267172
346663,275688
346663,209075
208821,232373
208821,252390
417493,297130
417493,187633
363066,238411
363066,246352
224616,189662
224616,295101
185376,119474
185376,365289
308488,166171
308488,318592
253216,215111
253216,269652
484587,414522
484587,70241
329062,446279
329062,38484
328039,14491
328039,470272
212520,195579
212520,289184
294047,315926
294047,168837
151027,374096
151027,110667
17899,423898
17899,60865
52066,379757
52066,105006
125937,298429
125937,186334
262942,138487
262942,346276
27945,41688
27945,443075
289091,226406
289091,258357
240167,386448
240167,98315
355981,364301
355981,120462
30140,384529
30140,100234
381777,12811
381777,471952
464341,183731
464341,301032
4679,253356
4679,231407
444170,288156
444170,196607
115136,224458
115136,260305
341944,273585
341944,211178
305091,163068
305091,321695
378255,462705
378255,22058
97529,327654
97529,157109
314253,113111
314253,371652
210416,192974
210416,291789
290695,415065
290695,69698
381818,163359
381818,321404
250314,80072
250314,404691
255577,72213
255577,412550
115005,227952
115005,256811
185212,429626
185212,55137
168838,341568
168838,143195
154376,81296
154376,403467
146858,128367
146858,356396
451608,230791
451608,253972
422561,85757
422561,399006
42488,445530
42488,39233
253999,26149
253999,458614
111930,287219
111930,197544
154992,386602
154992,98161
28126,159783
28126,324980
154471,169460
154471,315303
452677,211679
452677,273084
349890,396354
349890,88409
404810,221829
404810,262934
435972,482064
435972,2699
484258,209399
484258,275364
8436,327409
8436,157354
69872,25212
69872,459551
134283,20519
134283,464244
42882,474140
42882,10623
189855,48602
189855,436161
281692,259037
281692,225726
126811,50169
126811,434594
81076,394960
81076,89803
282629,37149
282629,447614
445974,164526
445974,320237
387100,311262
387100,173501
325024,175029
325024,309734
74191,210195
74191,274568
129902,82515
129902,402248
343222,130070
343222,354693
189810,404352
189810,80411
408115,311899
408115,172864
419270,437021
419270,47742
215482,17063
215482,467700
185529,111703
185529,373060
469806,395198
469806,89565
360386,87408
360386,397355
239901,380292
239901,104471
332056,188896
332056,295867
261954,123207
261954,361556
417333,255350
417333,229413
343564,418011
343564,66752
412379,70411
412379,414352
394910,188729
394910,296034
401215,208748
401215,276015
380518,416658
380518,68105
229820,286732
229820,198031
179421,408085
179421,76678
196301,321005
196301,163758
273437,244782
273437,239981
46786,260960
46786,223803
305335,58921
305335,425842
245971,139069
245971,345694
48030,479586
48030,5177
158816,264485
158816,220278
407358,457985
407358,26778
367127,10843
367127,473920
68461,215863
68461,268900
350564,35257
350564,449506
182687,401971
182687,82792
446904,371021
446904,113742
393655,12846
393655,471917
357687,436641
357687,48122
227701,313449
227701,171314
387995,213593
387995,271170
114011,190990
114011,293773
20515,360888
20515,123875
430368,400102
430368,84661
264984,170878
264984,313885
201318,203716
201318,281047
175908,82958
175908,401805
334249,243537
334249,241226
223583,334058
223583,150705
25891,400948
25891,83815
279972,329559
279972,155204
96408,399671
96408,85092
206035,80421
206035,404342
25290,113637
25290,371126
374061,252751
374061,232012
344984,24670
344984,460093
278249,408244
278249,76519
141906,313223
141906,171540
329484,442674
329484,42089
379695,204839
379695,279924
60987,250275
60987,234488
278725,58869
278725,425894
48424,249824
48424,234939
279632,221324
279632,263439
168880,199332
168880,285431
326486,385037
326486,99726
252139,474598
252139,10165
260130,291600
260130,193163
426931,291051
426931,193712
395260,85995
395260,398768
369454,258508
369454,226255
435012,14372
435012,470391
392732,19859
392732,464904
198980,179058
198980,305705
364997,406190
364997,78573
419742,132477
419742,352286
315301,416414
315301,68349
118076,378171
118076,106592
141699,146747
141699,338016
22183,173934
22183,310829
351034,460746
351034,24017
2017,99861
2017,384902
41159,132522
41159,352241
397937,359350
397937,125413
1541,251789
1541,232974
216466,83608
216466,401155
432108,9725
432108,475038
358577,439943
358577,44820
102452,377196
102452,107567
410484,253283
410484,231480
71180,248121
71180,236642
106223,474504
106223,10259
213099,199511
213099,285252
366939,378740
366939,106023
271440,421868
271440,62895
70150,178624
70150,306139
281163,315661
281163,169102
455976,55155
455976,429608
90329,4473
90329,480290
217014,24601
217014,460162
395330,244743
395330,240020
442631,33512
442631,451251
361475,79184
361475,405579
93217,351346
93217,133417
147199,329568
147199,155195
114641,264667
114641,220096
360709,294996
360709,189767
418899,421931
418899,62832
282446,142660
282446,342103
420608,332592
420608,152171
341912,100527
341912,384236
462228,303833
462228,180930
333605,336116
333605,148647
236735,139341
236735,345422
401080,16710
401080,468053
227064,121197
227064,363566
420166,211326
420166,273437
238129,229273
238129,255490
224947,316843
224947,167920
273407,134506
273407,350257
212063,481589
212063,3174
195238,270697
195238,214066
408428,85973
408428,398790
23746,182457
23746,302306
253288,420370
253288,64393
171495,295183
171495,189580
382373,289801
382373,194962
240884,224060
240884,260703
424098,85190
424098,399573
244764,14267
244764,470496
347624,57970
347624,426793
224900,88347
224900,396416
55502,71
55502,484692
194526,15256
194526,469507
370545,374928
370545,109835
207819,281564
207819,203199
265896,276878
265896,207885
11509,241102
11509,243661
298282,329455
298282,155308
484614,415434
484614,69329
32593,74178
32593,410585
394406,446720
394406,38043
407769,18102
407769,466661
16925,309973
16925,174790
89309,101433
89309,383330
184333,404310
184333,80453
264786,229917
264786,254846
222846,376874
222846,107889
243211,360748
243211,124015
118562,34327
118562,450436
335067,68545
335067,416218
110496,353646
110496,131117
226465,160267
226465,324496
416191,58849
416191,425914
52038,294280
52038,190483
286750,304433
286750,180330
444561,190173
444561,294590
420918,378288
420918,106475
390569,338006
390569,146757
132988,267896
132988,216867
243521,422358
243521,62405
166966,169637
166966,315126
454397,454932
454397,29831
334686,153721
334686,331042
284233,316291
284233,168472
245332,101389
245332,383374
285011,8171
285011,476592
9725,72516
9725,412247
29084,217411
29084,267352
406440,82805
406440,401958
288120,451269
288120,33494
109887,387868
109887,96895
67862,197103
67862,287660
107293,294963
107293,189800
114568,294554
114568,190209
157564,210957
157564,273806
327766,186473
327766,298290
301699,148100
301699,336663
106849,445397
106849,39366
361723,339046
361723,145717
268298,2483
268298,482280
443721,351211
443721,133552
139898,103504
139898,381259
95761,449481
95761,35282
198646,334464
198646,150299
388320,135402
388320,349361
55975,239111
55975,245652
102504,182071
102504,302692
271024,408703
271024,76060
379406,288099
379406,196664
115839,471728
115839,13035
53482,134604
53482,350159
482777,278304
482777,206459
47692,51270
47692,433493
457595,299911
457595,184852
263539,476772
263539,7991
366040,88032
