x,y
691469603,845545111
691469603,154455252
736609188,942779848
736609188,57220515
307454385,31240295
307454385,968760068
966174385,599078333
966174385,400922030
296338408,806147835
296338408,193852528
592960854,375359573
592960854,624640790
207543375,110381970
207543375,889618393
135273027,789131465
135273027,210868898
122594400,553302205
122594400,446698158
435332037,391537601
435332037,608462762
645172299,907187514
645172299,92812849
486338107,22293934
486338107,977706429
237234534,558008331
237234534,441992032
586629678,915196519
586629678,84803844
947041599,993523648
947041599,6476715
655872610,112655976
655872610,887344387
444711181,22525137
444711181,977475226
950857511,360661308
950857511,639339055
866096774,573318925
866096774,426681438
137533548,675111761
137533548,324888602
276692160,931426435
276692160,68573928
746306549,963819918
746306549,36180445
769606839,486702254
769606839,513298109
842144061,323548583
842144061,676451780
851992246,793838147
851992246,206162216
509725549,730317847
509725549,269682516
393482314,590544025
393482314,409456338
646897590,167874735
646897590,832125628
7531174,964392063
7531174,35608300
874860919,694860231
874860919,305140132
870874362,166762773
870874362,833237590
859096044,39844999
859096044,960155364
421203498,326940490
421203498,673059873
176597779,531221648
176597779,468778715
465340595,724402445
465340595,275597918
992698855,484199737
992698855,515800626
634724424,997460132
634724424,2540231
21155118,354441728
21155118,645558635
615315622,732939519
615315622,267060844
639792132,275286352
639792132,724714011
410906343,628048839
410906343,371951524
508147488,195223420
508147488,804776943
836054637,658948617
836054637,341051746
655617172,223717397
655617172,776282966
416705125,331256220
416705125,668744143
829415980,552111502
829415980,447888861
138500586,715549582
138500586,284450781
73393594,190282166
73393594,809718197
677855012,173509027
677855012,826491336
228331990,2528111
228331990,997472252
66465300,776706294
66465300,223294069
42732461,478831251
42732461,521169112
486566421,353422381
486566421,646577982
222670961,367007092
222670961,632993271
226507831,530133963
226507831,469866400
949839850,657850113
949839850,342150250
554745109,766819623
554745109,233180740
250184032,696675169
250184032,303325194
768781742,455038966
768781742,544961397
27135921,634856510
27135921,365143853
766220823,289780452
766220823,710219911
805582726,514841445
805582726,485158918
877357371,797352807
877357371,202647556
187984888,485932896
187984888,514067467
792830821,412663625
792830821,587336738
227926144,892578541
227926144,107421822
388073822,279339520
388073822,720660843
17225636,509449705
17225636,490550658
528974569,417676454
528974569,582323909
764733253,3396617
764733253,996603746
313999332,867064266
313999332,132936097
231300922,687527779
231300922,312472584
13882214,553584474
13882214,446415889
868536381,341021675
868536381,658978688
48447386,323928234
48447386,676072129
177640832,556404420
177640832,443595943
696518951,285662088
696518951,714338275
53977177,147747745
53977177,852252618
787600441,145241803
787600441,854758560
421458915,204995213
421458915,795005150
823346705,824312966
823346705,175687397
990361517,64474340
990361517,935526023
633830449,658345169
633830449,341655194
548513459,705903439
548513459,294096924
413316479,686528857
413316479,313471506
624773556,803008906
624773556,196991457
358063348,96901387
358063348,903098976
284646631,715918853
284646631,284081510
396130559,749644008
396130559,250356355
787484280,799706604
787484280,200293759
150157946,385229789
150157946,614770574
674772724,465368101
674772724,534632262
559275448,704511662
559275448,295488701
738298465,932031287
738298465,67969076
590848118,721521771
590848118,278478592
659947199,618483910
659947199,381516453
851795660,711902989
851795660,288097374
849153436,493552000
849153436,506448363
236192500,828942038
236192500,171058325
166614949,771361482
166614949,228638881
216604557,735883357
216604557,264117006
640651812,830131849
640651812,169868514
269539089,628730747
269539089,371269616
727083483,123351652
727083483,876648711
507590116,564083545
507590116,435916818
468686645,440875489
468686645,559124874
815422627,193692409
815422627,806307954
305058366,545539491
305058366,454460872
808659996,449738382
808659996,550261981
988023417,255112485
988023417,744887878
178268928,781360970
178268928,218639393
605219979,606164753
605219979,393835610
45229165,509810488
45229165,490189875
588297521,599843702
588297521,400156661
421582387,633448451
421582387,366551912
552348744,182314300
552348744,817686063
749378939,399010783
749378939,600989580
488122351,227731694
488122351,772268669
386667983,75031346
386667983,924969017
541267112,166851902
541267112,833148461
348525767,48795517
348525767,951204846
11331189,555097231
11331189,444903132
971400692,776104780
971400692,223895583
401436670,396222051
401436670,603778312
767180477,455220448
767180477,544779915
981641154,676286474
981641154,323713889
741708346,87846204
741708346,912154159
967604998,689957413
967604998,310042950
586293766,216079774
586293766,783920589
307400594,581433928
307400594,418566435
407024017,849867332
407024017,150133031
682841573,892729848
682841573,107270515
647107034,155521702
647107034,844478661
877710320,851980344
877710320,148020019
789670086,390009229
789670086,609991134
699804270,457637959
699804270,542362404
56359917,391699169
56359917,608301194
284234845,394901847
284234845,605098516
137647,210893950
137647,789106413
648140626,942255129
648140626,57745234
738804738,576685630
738804738,423314733
764994480,991611703
764994480,8388660
326814106,244292838
326814106,755707525
115178811,174266028
115178811,825734335
761742412,590396573
761742412,409603790
563626952,883446537
563626952,116553826
252233130,690017903
252233130,309982460
438250943,352858216
438250943,647142147
399723292,238692672
399723292,761307691
869611215,883505278
869611215,116495085
308768684,535811
308768684,999464552
344677300,380365736
344677300,619634627
238260129,979745026
238260129,20255337
229388906,160542032
229388906,839458331
423978648,105367570
423978648,894632793
164720431,577183261
164720431,422817102
302269579,114024388
302269579,885975975
153597012,392157133
153597012,607843230
340970262,552445618
340970262,447554745
937132958,350457006
937132958,649543357
937805853,681932483
937805853,318067880
735517691,174339038
735517691,825661325
298962121,788204107
298962121,211796256
270688537,396670526
270688537,603329837
451459462,534597452
451459462,465402911
555325710,577950812
555325710,422049551
222813941,924755337
222813941,75245026
99895982,543423219
99895982,456577144
891103235,828628225
891103235,171372138
233671039,945710871
233671039,54289492
138630378,612782288
138630378,387218075
903502720,369635917
903502720,630364446
394883982,513237729
394883982,486762634
310998201,719915158
310998201,280085205
487518365,19332629
487518365,980667734
334139052,254686777
334139052,745313586
706580088,495861241
706580088,504139122
480029524,562783558
480029524,437216805
433493667,810030906
433493667,189969457
459791601,246467792
459791601,753532571
236607346,407324701
236607346,592675662
750294440,713404279
750294440,286596084
718889450,619467635
718889450,380532728
860381867,391417227
860381867,608583136
357664045,137056450
357664045,862943913
304266492,456345815
304266492,543654548
846527750,539717522
846527750,460282841
624465674,493600924
624465674,506399439
59173619,944969116
59173619,55031247
861456130,539593275
861456130,460407088
670305430,711490982
670305430,288509381
137939146,404584693
137939146,595415670
244166480,923683921
244166480,76316442
818185743,751556564
818185743,248443799
182524423,214819943
182524423,785180420
565940242,70936512
565940242,929063851
985154926,533571168
985154926,466429195
369536812,707826341
369536812,292174022
438407163,563020388
438407163,436979975
122785499,406080681
122785499,593919682
93487491,612418759
93487491,387581604
571672345,769733309
571672345,230267054
478669024,978521044
478669024,21479319
851087414,81596232
851087414,918404131
574077243,591676407
574077243,408323956
176623314,836582549
176623314,163417814
682754986,973337070
682754986,26663293
235168123,245405586
235168123,754594777
359885652,440431712
359885652,559568651
474109913,786945310
474109913,213055053
764999490,403554205
764999490,596446158
796282820,521521808
796282820,478478555
66739168,213398962
66739168,786601401
824295384,400169912
824295384,599830451
720970125,175623841
720970125,824376522
263456100,876584663
263456100,123415700
526499764,768886686
526499764,231113677
272177087,78332403
272177087,921667960
282441048,713194248
282441048,286806115
24604359,875150599
24604359,124849764
367644506,254322139
367644506,745678224
455747186,48289022
455747186,951711341
818526973,991377194
818526973,8623169
847587138,265137321
847587138,734863042
202019238,719053496
202019238,280946867
358883077,987549265
358883077,12451098
4690291,177121951
4690291,822878412
501013838,612789440
501013838,387210923
441322846,956918349
441322846,43082014
604228573,435952774
604228573,564047589
415650878,423717458
415650878,576282905
470617521,892037495
470617521,107962868
292876461,95987859
292876461,904012504
445291976,175617389
445291976,824382974
35453002,553011011
35453002,446989352
921831003,253630217
921831003,746370146
497726906,162477161
497726906,837523202
616698794,792068304
616698794,207932059
53521028,687378915
53521028,312621448
295471077,814545358
295471077,185455005
36070800,345618684
36070800,654381679
384371772,885553163
384371772,114447200
137190100,954909730
137190100,45090633
367044176,271645359
367044176,728355004
782843849,944124441
782843849,55875922
540170585,948803222
540170585,51197141
809498510,365536397
809498510,634463966
343585485,298402619
343585485,701597744
50787151,477922609
50787151,522077754
668215454,757492873
668215454,242507490
594222035,910643163
594222035,89357200
319758442,866744860
319758442,133255503
181478693,217372828
181478693,782627535
559407855,129405726
559407855,870594637
550053296,236889556
550053296,763110807
507677350,865386880
507677350,134613483
