Courbe elliptique  y² = x³ + 2x + 2 mod 50000323969,50000323969,5,6.574698145198636,4.556520667481472
Courbe elliptique  y² = x³ + 2x + 2 mod 15729173,15729173,36,0.11798366458202104,0.06238476396100653
